"gene","PresAbs"
"Atg12",0
"Atg13",0
"Atg14",0
"Atg16l1",0
"Atg16l2",0
"Atg2a",0
"Atg2b",0
"Atg3",0
"Atg4a",0
"Atg4a-ps",0
"Atg4b",0
"Atg4c",0
"Atg4d",0
"Atg5",0
"Atg7",0
"Atg9a",0
"Atg9b",0
"Athl1",0
"Atic",0
"Atl1",0
"Atl2",0
"Atl3",0
"Atm",0
"Atmin",0
"Atn1",0
"Atoh8",0
"Atox1",0
"Atp10a",0
"Atp10b",0
"Atp10d",0
"Atp11a",0
"Atp11b",0
"Atp11c",0
"Atp13a1",0
"Atp13a2",0
"Atp13a3",0
"Atp13a4",0
"Atp13a5",0
"Atp1a1",0
"Atp1a2",0
"Atp1a3",0
"Atp1a4",0
"Atp1b1",0
"Atp1b2",0
"Atp1b3",0
"Atp2a1",0
"Atp2a2",0
"Atp2a3",0
"Atp2b1",0
"Atp2b2",0
"Atp2b3",0
"Atp2b4",0
"Atp2c1",0
"Atp2c2",0
"Atp4b",0
"Atp5a1",0
"Atp5b",0
"Atp5c1",0
"Atp5d",0
"Atp5e",0
"Atp5f1",0
"Atp5g1",0
"Atp5g2",0
"Atp5g3",0
"Atp5h",0
"Atp5j",0
"Atp5j2",0
"Atp5k",0
"Atp5l",0
"Atp5o",0
"Atp5s",0
"Atp5sl",0
"Atp6ap1",0
"Atp6ap1l",0
"Atp6ap2",0
"Atp6v0a1",0
"Atp6v0a2",0
"Atp6v0a4",0
"Atp6v0b",0
"Atp6v0c",0
"Atp6v0d1",0
"Atp6v0d2",0
"Atp6v0e",0
"Atp6v0e2",0
"Atp6v1a",0
"Atp6v1b2",0
"Atp6v1c1",0
"Atp6v1c2",0
"Atp6v1d",0
"Atp6v1e1",0
"Atp6v1f",0
"Atp6v1g1",0
"Atp6v1g2",0
"Atp6v1g3",0
"Atp6v1h",0
"Atp7a",0
"Atp7b",0
"Atp8a1",0
"Atp8a2",0
"Atp8b1",0
"Atp8b2",0
"Atp8b3",0
"Atp8b4",0
"Atp9a",0
"Atp9b",0
"Atpaf1",0
"Atpaf2",0
"Atpif1",0
"Atr",0
"Atraid",0
"Atrip",0
"Atrn",0
"Atrnl1",0
"Atrx",0
"Atxn1",0
"Atxn10",0
"Atxn1l",0
"Atxn2",0
"Atxn2l",0
"Atxn3",0
"Atxn7",0
"Atxn7l1",0
"Atxn7l2",0
"Atxn7l3",0
"Atxn7l3b",0
"AU018091",0
"AU019823",0
"AU021092",0
"AU022252",0
"AU040320",0
"AU041133",0
"Auh",0
"Aunip",0
"Aup1",0
"Aurka",0
"Aurkaip1",0
"Aurkb",0
"Aurkc",0
"Auts2",0
"Aven",0
"Avil",0
"Avl9",0
"Avp",0
"Avpi1",0
"Avpr1a",0
"Avpr2",0
"AW011738",0
"AW146154",0
"AW209491",0
"AW549877",0
"AW551984",0
"AW554918",0
"Awat2",0
"Axin1",0
"Axin2",0
"Axl",0
"AY074887",0
"Aym1",0
"Azi2",0
"Azin1",0
"Azin2",0
"B130006D01Rik",0
"B230104I21Rik",0
"B230118H07Rik",0
"B230217C12Rik",0
"B230219D22Rik",0
"B230307C23Rik",0
"B2m",0
"B3galnt1",0
"B3galnt2",0
"B3galt1",0
"B3galt2",0
"B3galt4",0
"B3galt5",0
"B3galt6",0
"B3gat1",0
"B3gat2",0
"B3gat3",0
"B3glct",0
"B3gnt2",0
"B3gnt3",0
"B3gnt4",0
"B3gnt5",0
"B3gnt6",0
"B3gnt7",0
"B3gnt8",0
"B3gnt9",0
"B3gntl1",0
"B430203G13Rik",0
"B430218F22Rik",0
"B430305J03Rik",0
"B430306N03Rik",0
"B4galnt1",0
"B4galnt2",0
"B4galnt3",0
"B4galnt4",0
"B4galt1",0
"B4galt2",0
"B4galt3",0
"B4galt4",0
"B4galt5",0
"B4galt6",0
"B4galt7",0
"B4gat1",0
"B630019K06Rik",0
"B930094E09Rik",0
"B9d1",0
"B9d2",0
"Baalc",0
"Baat",0
"Babam1",0
"Bace1",0
"Bace2",0
"Bach1",0
"Bach2",0
"Bad",0
"Bag1",0
"Bag2",0
"Bag3",0
"Bag4",0
"Bag5",0
"Bag6",0
"Bahcc1",0
"Bahd1",0
"Baiap2",0
"Baiap2l1",0
"Baiap2l2",0
"Baiap3",0
"Bak1",0
"Bambi",0
"Banf1",0
"Bank1",0
"Banp",0
"Bap1",0
"Bard1",0
"Barhl1",0
"Barhl2",0
"Basp1",0
"Batf",0
"Batf2",0
"Batf3",0
"Bax",0
"Baz1a",0
"Baz1b",0
"Baz2a",0
"Baz2b",0
"Bbc3",0
"Bbip1",0
"Bbof1",0
"Bbox1",0
"Bbs1",0
"Bbs10",0
"Bbs12",0
"Bbs2",0
"Bbs4",0
"Bbs5",0
"Bbs7",0
"Bbs9",0
"Bbx",0
"BC003331",0
"BC003965",0
"BC004004",0
"BC005537",0
"BC005561",0
"BC005624",0
"BC016579",0
"BC017158",0
"BC017643",0
"BC021891",0
"BC022687",0
"BC024139",0
"BC024978",0
"BC025920",0
"BC026585",0
"BC027072",0
"BC028528",0
"BC029214",0
"BC029722",0
"BC030336",0
"BC030499",0
"BC030500",0
"BC030867",0
"BC030870",0
"BC031181",0
"BC034090",0
"BC035044",0
"BC035947",0
"BC037034",0
"BC048403",0
"BC048546",0
"BC049352",0
"BC049715",0
"BC049762",0
"BC051019",0
"BC051142",0
"BC052040",0
"BC053393",0
"BC055324",0
"BC067074",0
"BC068281",0
"BC089491",0
"BC106179",0
"BC107364",0
"Bcam",0
"Bcan",0
"Bcap29",0
"Bcap31",0
"Bcar1",0
"Bcar3",0
"Bcas1",0
"Bcas2",0
"Bcas3",0
"Bcat1",0
"Bcat2",0
"Bccip",0
"Bcdin3d",0
"Bche",0
"Bckdha",0
"Bckdhb",0
"Bckdk",0
"Bcl10",0
"Bcl11a",0
"Bcl11b",0
"Bcl2",0
"Bcl2a1a",0
"Bcl2a1b",0
"Bcl2a1d",0
"Bcl2l1",0
"Bcl2l11",0
"Bcl2l12",0
"Bcl2l13",0
"Bcl2l15",0
"Bcl2l2",0
"Bcl3",0
"Bcl6",0
"Bcl6b",0
"Bcl7a",0
"Bcl7b",0
"Bcl7c",0
"Bcl9",0
"Bcl9l",0
"Bclaf1",0
"Bco1",0
"Bco2",0
"Bcor",0
"Bcorl1",0
"Bcr",0
"Bcs1l",0
"Bdh1",0
"Bdkrb2",0
"Bdnf",1
"Bdp1",0
"Bean1",0
"Becn1",0
"Begain",0
"Bend3",0
"Bend4",0
"Bend5",0
"Bend6",0
"Bend7",0
"Best1",0
"Best3",0
"Bet1",0
"Bet1l",0
"Bex1",0
"Bex2",0
"Bex4",0
"Bfar",0
"Bfsp1",0
"Bfsp2",0
"Bglap3",0
"Bgn",0
"Bhlha15",0
"Bhlha9",0
"Bhlhb9",0
"Bhlhe22",0
"Bhlhe40",0
"Bhlhe41",0
"Bhmt2",0
"Bicc1",0
"Bicd1",0
"Bicd2",0
"Bid",0
"Bin1",0
"Bin2",0
"Bin3",0
"Birc2",0
"Birc3",0
"Birc5",0
"Birc6",0
"Birc7",0
"Bivm",0
"Blcap",0
"Blm",0
"Blmh",0
"Blnk",0
"Bloc1s1",0
"Bloc1s2",0
"Bloc1s3",0
"Bloc1s4",0
"Bloc1s5",0
"Bloc1s6",0
"Blvra",0
"Blvrb",0
"Blzf1",0
"Bmf",0
"Bmi1",0
"Bmp1",0
"Bmp2",0
"Bmp2k",0
"Bmp3",0
"Bmp4",0
"Bmp5",0
"Bmp6",0
"Bmp7",0
"Bmp8a",0
"Bmp8b",0
"Bmper",0
"Bmpr1a",0
"Bmpr1b",0
"Bmpr2",0
"Bms1",0
"Bmt2",0
"Bmx",0
"Bmyc",0
"Bnc2",0
"Bnip1",0
"Bnip2",0
"Bnip3",0
"Bnip3l",0
"Boc",0
"Bod1",0
"Bod1l",0
"Bok",0
"Bola1",0
"Bola2",0
"Bola3",0
"Boll",0
"Bop1",0
"Bora",0
"Borcs5",0
"Borcs6",0
"Borcs7",0
"Borcs8",0
"Bpgm",0
"Bphl",0
"Bpifc",0
"Bpnt1",0
"Bptf",0
"Braf",0
"Brap",0
"Brat1",0
"Brca1",0
"Brca2",0
"Brcc3",0
"Brd1",0
"Brd2",0
"Brd3",0
"Brd4",0
"Brd7",0
"Brd8",0
"Brd9",0
"Brdt",0
"Bre",0
"Brf1",0
"Brf2",0
"Bri3",0
"Bri3bp",0
"Bricd5",0
"Brinp1",0
"Brinp2",0
"Brinp3",0
"Brip1",0
"Brix1",0
"Brk1",0
"Brms1",0
"Brms1l",0
"Brox",0
"Brpf1",0
"Brpf3",0
"Brsk1",0
"Brsk2",0
"Brwd1",0
"Brwd3",0
"Bscl2",0
"Bsdc1",0
"Bsg",0
"Bsn",0
"Bspry",0
"Bst1",0
"Bst2",0
"Bsx",0
"Btaf1",0
"Btbd1",0
"Btbd10",0
"Btbd11",0
"Btbd16",0
"Btbd17",0
"Btbd18",0
"Btbd19",0
"Btbd2",0
"Btbd3",0
"Btbd6",0
"Btbd7",0
"Btbd9",0
"Btc",0
"Btd",0
"Btf3",0
"Btf3l4",0
"Btg1",0
"Btg2",1
"Btg3",0
"Btk",0
"Btla",0
"Btnl10",0
"Btnl9",0
"Btrc",0
"Bub1",0
"Bub1b",0
"Bub3",0
"Bud13",0
"Bud31",0
"Bves",0
"Bysl",0
"Bzrap1",0
"Bzw1",0
"Bzw2",0
"C030005K15Rik",0
"C030048H21Rik",0
"C130050O18Rik",0
"C130073F10Rik",0
"C130074G19Rik",0
"C130079G13Rik",0
"C1d",0
"C1galt1",0
"C1galt1c1",0
"C1qa",0
"C1qb",0
"C1qbp",0
"C1qc",0
"C1ql1",0
"C1ql2",0
"C1ql3",0
"C1qtnf1",0
"C1qtnf3",0
"C1qtnf4",0
"C1qtnf5",0
"C1qtnf6",0
"C1qtnf7",0
"C1qtnf9",0
"C1ra",0
"C1rb",0
"C1rl",0
"C1s1",0
"C1s2",0
"C2",0
"C2cd2",0
"C2cd2l",0
"C2cd3",0
"C2cd4a",0
"C2cd4b",0
"C2cd4c",0
"C2cd4d",0
"C2cd5",0
"C3",0
"C330007P06Rik",0
"C330018D20Rik",0
"C330021F23Rik",0
"C330027C09Rik",0
"C3ar1",0
"C4b",0
"C530008M17Rik",0
"C530025M09Rik",0
"C5ar1",0
"C5ar2",0
"C6",0
"C730034F03Rik",0
"C77080",0
"C77370",0
"C87414",0
"C87436",0
"C8a",0
"C8g",0
"Caap1",0
"Cab39",0
"Cab39l",0
"Cabin1",0
"Cables1",0
"Cables2",0
"Cabp1",0
"Cabp4",0
"Cabp5",0
"Cabp7",0
"Cabyr",0
"Cacfd1",0
"Cachd1",0
"Cacna1a",0
"Cacna1b",0
"Cacna1c",0
"Cacna1d",0
"Cacna1e",0
"Cacna1f",0
"Cacna1g",0
"Cacna1h",0
"Cacna1i",0
"Cacna2d1",0
"Cacna2d2",0
"Cacna2d3",0
"Cacna2d4",0
"Cacnb1",0
"Cacnb2",0
"Cacnb3",0
"Cacnb4",0
"Cacng2",0
"Cacng3",0
"Cacng4",0
"Cacng5",0
"Cacng6",0
"Cacng7",0
"Cacng8",0
"Cactin",0
"Cacul1",0
"Cacybp",0
"Cad",0
"Cadm1",0
"Cadm2",0
"Cadm3",0
"Cadm4",0
"Cadps",0
"Cadps2",0
"Cage1",0
"Calb1",0
"Calb2",0
"Calcoco1",0
"Calcoco2",0
"Calcrl",0
"Cald1",0
"Calhm1",0
"Calhm2",0
"Calm1",0
"Calm2",0
"Calm3",0
"Caln1",0
"Calr",0
"Calr3",0
"Calu",0
"Caly",0
"Camk1",0
"Camk1d",0
"Camk1g",0
"Camk2a",0
"Camk2b",0
"Camk2d",0
"Camk2g",0
"Camk2n1",0
"Camk2n2",0
"Camk4",0
"Camkk1",0
"Camkk2",0
"Camkmt",0
"Camkv",0
"Caml",0
"Camsap1",0
"Camsap2",0
"Camsap3",0
"Camta1",0
"Camta2",0
"Cand1",0
"Cand2",0
"Cant1",0
"Canx",0
"Cap1",0
"Cap2",0
"Capg",0
"Capn1",0
"Capn10",0
"Capn11",0
"Capn12",0
"Capn13",0
"Capn15",0
"Capn2",0
"Capn3",0
"Capn5",0
"Capn6",0
"Capn7",0
"Capn8",0
"Capns1",0
"Capns2",0
"Caprin1",0
"Caprin2",0
"Caps2",0
"Capsl",0
"Capza1",0
"Capza2",0
"Capzb",0
"Car10",0
"Car11",0
"Car12",0
"Car13",0
"Car14",0
"Car15",0
"Car2",0
"Car3",0
"Car4",0
"Car5a",0
"Car5b",0
"Car7",0
"Car8",0
"Car9",0
"Card10",0
"Card11",0
"Card14",0
"Card19",0
"Card6",0
"Card9",0
"Carf",0
"Carhsp1",0
"Carkd",0
"Carm1",0
"Carnmt1",0
"Carns1",0
"Cars",0
"Cars2",0
"Cartpt",0
"Casc1",0
"Casc3",0
"Casc4",0
"Casc5",0
"Casd1",0
"Cask",0
"Caskin1",0
"Caskin2",0
"Casp1",0
"Casp16-ps",0
"Casp2",0
"Casp3",0
"Casp4",0
"Casp6",0
"Casp7",0
"Casp8",0
"Casp8ap2",0
"Casp9",0
"Casq1",0
"Casq2",0
"Casr",0
"Cass4",0
"Cast",0
"Casz1",0
"Cat",0
"Catip",0
"Catsper2",0
"Catsper4",0
"Catsperd",0
"Catsperg1",0
"Cav1",0
"Cav2",0
"Cbarp",0
"Cbfa2t2",0
"Cbfa2t3",0
"Cbfb",0
"Cbl",0
"Cblb",0
"Cbll1",0
"Cbln1",0
"Cbln2",0
"Cbln3",0
"Cbln4",0
"Cbr1",0
"Cbr3",0
"Cbr4",0
"Cbs",0
"Cbwd1",0
"Cbx1",0
"Cbx2",0
"Cbx3",0
"Cbx4",0
"Cbx5",0
"Cbx6",0
"Cbx7",0
"Cbx8",0
"Cby1",0
"Cby3",0
"Cc2d1a",0
"Cc2d1b",0
"Cc2d2a",0
"Cc2d2b",0
"Ccar1",0
"Ccar2",0
"Ccbe1",0
"Ccdc102a",0
"Ccdc103",0
"Ccdc105",0
"Ccdc106",0
"Ccdc107",0
"Ccdc108",0
"Ccdc110",0
"Ccdc112",0
"Ccdc113",0
"Ccdc114",0
"Ccdc115",0
"Ccdc116",0
"Ccdc117",0
"Ccdc12",0
"Ccdc120",0
"Ccdc122",0
"Ccdc124",0
"Ccdc125",0
"Ccdc126",0
"Ccdc127",0
"Ccdc13",0
"Ccdc130",0
"Ccdc134",0
"Ccdc136",0
"Ccdc137",0
"Ccdc138",0
"Ccdc14",0
"Ccdc141",0
"Ccdc142",0
"Ccdc144b",0
"Ccdc148",0
"Ccdc149",0
"Ccdc15",0
"Ccdc150",0
"Ccdc151",0
"Ccdc152",0
"Ccdc153",0
"Ccdc155",0
"Ccdc157",0
"Ccdc158",0
"Ccdc159",0
"Ccdc160",0
"Ccdc162",0
"Ccdc163",0
"Ccdc166",0
"Ccdc167",0
"Ccdc169",0
"Ccdc17",0
"Ccdc171",0
"Ccdc172",0
"Ccdc173",0
"Ccdc174",0
"Ccdc175",0
"Ccdc177",0
"Ccdc18",0
"Ccdc181",0
"Ccdc182",0
"Ccdc183",0
"Ccdc184",0
"Ccdc185",0
"Ccdc186",0
"Ccdc187",0
"Ccdc188",0
"Ccdc189",0
"Ccdc190",0
"Ccdc191",0
"Ccdc22",0
"Ccdc24",0
"Ccdc25",0
"Ccdc28a",0
"Ccdc28b",0
"Ccdc3",0
"Ccdc30",0
"Ccdc32",0
"Ccdc33",0
"Ccdc34",0
"Ccdc36",0
"Ccdc38",0
"Ccdc39",0
"Ccdc40",0
"Ccdc43",0
"Ccdc47",0
"Ccdc50",0
"Ccdc51",0
"Ccdc53",0
"Ccdc57",0
"Ccdc58",0
"Ccdc59",0
"Ccdc6",0
"Ccdc60",0
"Ccdc61",0
"Ccdc62",0
"Ccdc63",0
"Ccdc64",0
"Ccdc64b",0
"Ccdc65",0
"Ccdc66",0
"Ccdc67",0
"Ccdc69",0
"Ccdc71",0
"Ccdc71l",0
"Ccdc73",0
"Ccdc74a",0
"Ccdc77",0
"Ccdc78",0
"Ccdc7a",0
"Ccdc7b",0
"Ccdc8",0
"Ccdc80",0
"Ccdc81",0
"Ccdc82",0
"Ccdc84",0
"Ccdc85a",0
"Ccdc85b",0
"Ccdc85c",0
"Ccdc86",0
"Ccdc87",0
"Ccdc88a",0
"Ccdc88b",0
"Ccdc88c",0
"Ccdc89",0
"Ccdc9",0
"Ccdc90b",0
"Ccdc91",0
"Ccdc92",0
"Ccdc92b",0
"Ccdc93",0
"Ccdc94",0
"Ccdc96",0
"Ccdc97",0
"Ccer2",0
"Cchcr1",0
"Ccin",0
"Cck",0
"Cckar",0
"Cckbr",0
"Ccl12",0
"Ccl17",0
"Ccl19",0
"Ccl2",0
"Ccl21a",0
"Ccl21b",0
"Ccl22",0
"Ccl24",0
"Ccl25",0
"Ccl27a",0
"Ccl28",0
"Ccl3",0
"Ccl4",0
"Ccl5",0
"Ccl6",0
"Ccl7",0
"Ccl9",0
"Ccm2",0
"Ccm2l",0
"Ccna1",0
"Ccna2",0
"Ccnb1",0
"Ccnb1ip1",0
"Ccnb2",0
"Ccnc",0
"Ccnd1",0
"Ccnd2",0
"Ccnd3",0
"Ccndbp1",0
"Ccne1",0
"Ccne2",0
"Ccnf",0
"Ccng1",0
"Ccng2",0
"Ccnh",0
"Ccni",0
"Ccnj",0
"Ccnjl",0
"Ccnk",1
"Ccnl1",0
"Ccnl2",0
"Ccno",0
"Ccnt1",0
"Ccnt2",0
"Ccny",0
"Ccnyl1",0
"Ccp110",0
"Ccpg1",0
"Ccpg1os",0
"Ccr1",0
"Ccr10",0
"Ccr2",0
"Ccr4",0
"Ccr5",0
"Ccr7",0
"Ccr9",0
"Ccrl2",0
"Ccs",0
"Ccsap",0
"Ccser1",0
"Ccser2",0
"Cct2",0
"Cct3",0
"Cct4",0
"Cct5",0
"Cct7",0
"Cct8",0
"Cct8l1",0
"Ccz1",0
"Cd109",0
"Cd14",0
"Cd151",0
"Cd160",0
"Cd163",0
"Cd163l1",0
"Cd164",0
"Cd164l2",0
"Cd180",0
"Cd19",0
"Cd1d1",0
"Cd200",0
"Cd200r2",0
"Cd200r3",0
"Cd209c",0
"Cd22",0
"Cd226",0
"Cd244",0
"Cd247",0
"Cd248",0
"Cd24a",0
"Cd27",0
"Cd274",0
"Cd276",0
"Cd28",0
"Cd2ap",0
"Cd2bp2",0
"Cd300a",0
"Cd300c2",0
"Cd300lb",0
"Cd300ld",0
"Cd300ld3",0
"Cd300ld4",0
"Cd300ld5",0
"Cd300lf",0
"Cd300lg",0
"Cd302",0
"Cd320",0
"Cd33",0
"Cd34",0
"Cd37",0
"Cd38",0
"Cd3d",0
"Cd3eap",0
"Cd4",0
"Cd40",0
"Cd44",0
"Cd46",0
"Cd47",0
"Cd5",0
"Cd52",0
"Cd53",0
"Cd55",0
"Cd59a",0
"Cd59b",0
"Cd6",0
"Cd63",0
"Cd68",0
"Cd70",0
"Cd72",0
"Cd74",0
"Cd79a",0
"Cd80",0
"Cd81",0
"Cd82",0
"Cd83",0
"Cd84",0
"Cd86",0
"Cd8a",0
"Cd8b1",0
"Cd9",0
"Cd93",0
"Cd96",0
"Cd99l2",0
"Cda",0
"Cdadc1",0
"Cdan1",0
"Cdc123",0
"Cdc14a",0
"Cdc14b",0
"Cdc16",0
"Cdc20",0
"Cdc23",0
"Cdc25a",0
"Cdc25b",0
"Cdc25c",0
"Cdc26",0
"Cdc27",0
"Cdc34",0
"Cdc34b",0
"Cdc37",0
"Cdc37l1",0
"Cdc40",0
"Cdc42",0
"Cdc42bpa",0
"Cdc42bpb",0
"Cdc42bpg",0
"Cdc42ep1",0
"Cdc42ep2",0
"Cdc42ep3",0
"Cdc42ep4",0
"Cdc42se1",0
"Cdc42se2",0
"Cdc45",0
"Cdc5l",0
"Cdc6",0
"Cdc7",0
"Cdc73",0
"Cdca2",0
"Cdca3",0
"Cdca4",0
"Cdca5",0
"Cdca7",0
"Cdca7l",0
"Cdca8",0
"Cdcp1",0
"Cdh1",0
"Cdh10",0
"Cdh11",0
"Cdh12",0
"Cdh13",0
"Cdh15",0
"Cdh17",0
"Cdh18",0
"Cdh19",0
"Cdh2",0
"Cdh20",0
"Cdh22",0
"Cdh23",0
"Cdh24",0
"Cdh26",0
"Cdh3",0
"Cdh4",0
"Cdh5",0
"Cdh6",0
"Cdh7",0
"Cdh8",0
"Cdh9",0
"Cdhr1",0
"Cdhr2",0
"Cdhr3",0
"Cdhr4",0
"Cdip1",0
"Cdipt",0
"Cdk1",0
"Cdk10",0
"Cdk11b",0
"Cdk12",0
"Cdk13",0
"Cdk14",0
"Cdk15",0
"Cdk16",0
"Cdk17",0
"Cdk18",0
"Cdk19",0
"Cdk2",0
"Cdk20",0
"Cdk2ap1",0
"Cdk2ap2",0
"Cdk4",0
"Cdk5",0
"Cdk5r1",0
"Cdk5r2",0
"Cdk5rap1",0
"Cdk5rap2",0
"Cdk5rap3",0
"Cdk6",0
"Cdk7",0
"Cdk8",0
"Cdk9",0
"Cdkal1",0
"Cdkl1",0
"Cdkl2",0
"Cdkl3",0
"Cdkl4",0
"Cdkl5",0
"Cdkn1a",0
"Cdkn1b",0
"Cdkn1c",0
"Cdkn2aip",0
"Cdkn2aipnl",0
"Cdkn2c",0
"Cdkn2d",0
"Cdkn3",0
"Cdnf",0
"Cdo1",0
"Cdon",0
"Cdpf1",0
"Cdr1",0
"Cdr2",0
"Cdr2l",0
"Cds1",0
"Cds2",0
"Cdsn",0
"Cdt1",0
"Cdv3",0
"Cdyl",0
"Cdyl2",0
"Ceacam1",0
"Ceacam12",0
"Ceacam18",0
"Ceacam19",0
"Ceacam2",0
"Ceacam20",0
"Ceacam3",0
"Cebpa",0
"Cebpb",0
"Cebpd",0
"Cebpg",0
"Cebpz",0
"Cebpzos",0
"Cecr2",0
"Cecr5",0
"Cecr6",1
"Cel",0
"Cela1",0
"Celf1",0
"Celf2",0
"Celf3",0
"Celf4",0
"Celf5",0
"Celf6",0
"Celsr1",0
"Celsr2",0
"Celsr3",0
"Cemip",0
"Cend1",0
"Cenpa",0
"Cenpb",0
"Cenpc1",0
"Cenpe",0
"Cenpf",0
"Cenph",0
"Cenpi",0
"Cenpj",0
"Cenpk",0
"Cenpl",0
"Cenpm",0
"Cenpn",0
"Cenpo",0
"Cenpp",0
"Cenpq",0
"Cenpt",0
"Cenpu",0
"Cenpv",0
"Cenpw",0
"Cep104",0
"Cep112",0
"Cep120",0
"Cep126",0
"Cep128",0
"Cep131",0
"Cep135",0
"Cep152",0
"Cep162",0
"Cep164",0
"Cep170",0
"Cep170b",0
"Cep19",0
"Cep192",0
"Cep250",0
"Cep290",0
"Cep295",0
"Cep350",0
"Cep41",0
"Cep44",0
"Cep55",0
"Cep57",0
"Cep57l1",0
"Cep63",0
"Cep68",0
"Cep70",0
"Cep72",0
"Cep76",0
"Cep78",0
"Cep83",0
"Cep85",0
"Cep85l",0
"Cep89",0
"Cep95",0
"Cep97",0
"Cept1",0
"Cer1",0
"Cercam",0
"Cerk",0
"Cerkl",0
"Cers1",0
"Cers2",0
"Cers3",0
"Cers4",0
"Cers5",0
"Cers6",0
"Ces1g",0
"Ces2b",0
"Ces2f",0
"Ces2g",0
"Ces5a",0
"Cetn2",0
"Cetn3",0
"Cetn4",0
"Cfap100",0
"Cfap126",0
"Cfap157",0
"Cfap20",0
"Cfap36",0
"Cfap43",0
"Cfap44",0
"Cfap45",0
"Cfap46",0
"Cfap53",0
"Cfap54",0
"Cfap58",0
"Cfap61",0
"Cfap69",0
"Cfap70",0
"Cfap73",0
"Cfap74",0
"Cfap77",0
"Cfap97",0
"Cfap99",0
"Cfb",0
"Cfc1",0
"Cfdp1",0
"Cfh",0
"Cfhr1",0
"Cfl1",0
"Cfl2",0
"Cflar",0
"Cfp",0
"Cggbp1",0
"Cgn",0
"Cgnl1",0
"Cgref1",0
"Cgrrf1",0
"CH25-588N10.2",0
"Ch25h",0
"Chac1",0
"Chac2",0
"Chad",0
"Chadl",0
"Chaf1a",0
"Chaf1b",0
"Champ1",0
"Chat",0
"Chchd1",0
"Chchd10",0
"Chchd2",0
"Chchd3",0
"Chchd4",0
"Chchd5",0
"Chchd6",0
"Chchd7",0
"Chd1",0
"Chd1l",0
"Chd2",0
"Chd3",0
"Chd3os",0
"Chd4",0
"Chd5",0
"Chd6",0
"Chd7",0
"Chd8",0
"Chd9",0
"Chdh",0
"Chek1",0
"Chek2",0
"Cherp",0
"Chfr",0
"Chga",0
"Chgb",0
"Chia1",0
"Chic1",0
"Chic2",0
"Chid1",0
"Chil1",0
"Chil5",0
"Chka",0
"Chkb",0
"Chl1",0
"Chm",0
"Chml",0
"Chmp1a",0
"Chmp1b",0
"Chmp2a",0
"Chmp2b",0
"Chmp3",0
"Chmp4b",0
"Chmp4c",0
"Chmp5",0
"Chmp6",0
"Chmp7",0
"Chn1",0
"Chn2",0
"Chordc1",0
"Chp1",0
"Chpf",0
"Chpf2",0
"Chpt1",0
"Chrac1",0
"Chrd",0
"Chrdl1",0
"Chrdl2",0
"Chrm1",0
"Chrm2",0
"Chrm3",0
"Chrm4",0
"Chrm5",0
"Chrna1",0
"Chrna2",0
"Chrna3",0
"Chrna4",0
"Chrna5",0
"Chrna7",0
"Chrnb1",0
"Chrnb2",0
"Chrnb3",0
"Chrnb4",0
"Chrnd",0
"Chrne",0
"Chst1",0
"Chst10",0
"Chst11",0
"Chst12",0
"Chst14",0
"Chst15",0
"Chst2",0
"Chst3",0
"Chst5",0
"Chst7",0
"Chst8",0
"Chst9",0
"Chsy1",0
"Chsy3",0
"Chtf18",0
"Chtf8",0
"Chtop",0
"Chuk",0
"Churc1",0
"Ciao1",0
"Ciapin1",0
"Ciart",0
"Cib1",0
"Cib2",0
"Cic",0
"Cidea",0
"Cideb",0
"Ciita",0
"Cilp",0
"Cilp2",0
"Cinp",0
"Cipc",0
"Cir1",0
"Cirbp",0
"Cirh1a",0
"Cisd1",0
"Cisd2",0
"Cisd3",0
"Cish",0
"Cit",0
"Cited1",0
"Cited2",0
"Cited4",0
"Ciz1",0
"CK137956",0
"Ckap2",0
"Ckap2l",0
"Ckap4",0
"Ckap5",0
"Ckb",0
"Cklf",0
"Ckm",0
"Ckmt1",0
"Ckmt2",0
"Cks1b",0
"Cks1brt",0
"Cks2",0
"Clasp1",0
"Clasp2",0
"Clasrp",0
"Clca2",0
"Clca3a1",0
"Clca3a2",0
"Clca4a",0
"Clcc1",0
"Clcf1",0
"Clcn1",0
"Clcn2",0
"Clcn3",0
"Clcn4",0
"Clcn5",0
"Clcn6",0
"Clcn7",0
"Cldn1",0
"Cldn10",0
"Cldn11",0
"Cldn12",0
"Cldn15",0
"Cldn19",0
"Cldn20",0
"Cldn23",0
"Cldn3",0
"Cldn34c1",0
"Cldn34c2",0
"Cldn5",0
"Cldn6",0
"Cldnd1",0
"Clec11a",0
"Clec14a",0
"Clec16a",0
"Clec18a",0
"Clec1a",0
"Clec2d",0
"Clec2e",0
"Clec2g",0
"Clec2h",0
"Clec2l",0
"Clec3b",0
"Clec4a1",0
"Clec4a2",0
"Clec4g",0
"Clec5a",0
"Clec7a",0
"Clgn",0
"Clic1",0
"Clic3",0
"Clic4",0
"Clic5",0
"Clint1",0
"Clip1",0
"Clip2",0
"Clip3",0
"Clip4",0
"Clk1",0
"Clk2",0
"Clk3",0
"Clk4",0
"Clmn",0
"Clmp",0
"Cln3",0
"Cln5",0
"Cln6",0
"Cln8",0
"Clnk",0
"Clns1a",0
"Clock",0
"Clp1",0
"Clpb",0
"Clpp",0
"Clptm1",0
"Clptm1l",0
"Clpx",0
"Clrn1",0
"Clrn2",0
"Clrn3",0
"Clspn",0
"Clstn1",0
"Clstn2",0
