MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1097691	Hdac2	histone deacetylase 2	10		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1343091	Hdac3	histone deacetylase 3	18		circadian regulation of gene expression			IGI	MGI:1349717 	J:142342 	
MGI:1343091	Hdac3	histone deacetylase 3	18		circadian regulation of gene expression			IMP		J:240095 	
MGI:1343091	Hdac3	histone deacetylase 3	18		regulation of circadian rhythm			IMP		J:240095 	
MGI:1343091	Hdac3	histone deacetylase 3	18		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2135679	Hes7	hes family bHLH transcription factor 7	11		rhythmic process	has the participant embryo		IDA		J:72325 	
MGI:2135679	Hes7	hes family bHLH transcription factor 7	11		rhythmic process	has the participant embryo		IMP	MGI:2652222 MGI:3046536 	J:91127 	
MGI:96108	Hlf	hepatic leukemia factor	11		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:98505	Hnf1b	HNF1 homeobox B	11		circadian regulation of gene expression			ISO	RGD:3830 	J:155856 	
MGI:109128	Hnf4a	hepatic nuclear factor 4, alpha	2		regulation of circadian rhythm			ISO	P41235 	J:164563 	
MGI:109128	Hnf4a	hepatic nuclear factor 4, alpha	2		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:101947	Hnrnpd	heterogeneous nuclear ribonucleoprotein D	5		circadian regulation of translation			ISO	Q14103 	J:164563 	
MGI:101947	Hnrnpd	heterogeneous nuclear ribonucleoprotein D	5		regulation of circadian rhythm			ISO	Q14103 	J:164563 	
MGI:101947	Hnrnpd	heterogeneous nuclear ribonucleoprotein D	5		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1858195	Hnrnpu	heterogeneous nuclear ribonucleoprotein U	1		circadian regulation of gene expression			IDA		J:136001 	
MGI:1858195	Hnrnpu	heterogeneous nuclear ribonucleoprotein U	1		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:107619	Hrh1	histamine receptor H1	6		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1333802	Hs3st2	heparan sulfate (glucosamine) 3-O-sulfotransferase 2	7		circadian rhythm			ISO	RGD:727787 	J:155856 	
MGI:99841	Htr7	5-hydroxytryptamine (serotonin) receptor 7	19		circadian rhythm			IEA	IPR001069 	J:72247 	
MGI:99841	Htr7	5-hydroxytryptamine (serotonin) receptor 7	19		negative regulation of circadian sleep/wake cycle, REM sleep			ISO	RGD:71034 	J:155856 	
MGI:1926884	Huwe1	HECT, UBA and WWE domain containing 1	X		circadian regulation of gene expression			IMP		J:161386 	
MGI:1926884	Huwe1	HECT, UBA and WWE domain containing 1	X		circadian regulation of gene expression			ISO	Q7Z6Z7 	J:164563 	
MGI:1926884	Huwe1	HECT, UBA and WWE domain containing 1	X		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:96396	Id1	inhibitor of DNA binding 1, HLH protein	2		circadian regulation of gene expression			IBA	PTN000919548 	J:265628 	
MGI:96396	Id1	inhibitor of DNA binding 1, HLH protein	2		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:96397	Id2	inhibitor of DNA binding 2	12		circadian regulation of gene expression			IBA	PTN000919548 	J:265628 	
MGI:96397	Id2	inhibitor of DNA binding 2	12		circadian regulation of gene expression			IMP		J:156337 	
MGI:96397	Id2	inhibitor of DNA binding 2	12		entrainment of circadian clock			IMP	MGI:3838359 	J:146624 	
MGI:96397	Id2	inhibitor of DNA binding 2	12		entrainment of circadian clock by photoperiod			IMP		J:146624 	
MGI:96397	Id2	inhibitor of DNA binding 2	12		locomotor rhythm			IMP		J:146624 	
MGI:96397	Id2	inhibitor of DNA binding 2	12		regulation of circadian rhythm			IMP		J:146624 	
MGI:96397	Id2	inhibitor of DNA binding 2	12		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:96398	Id3	inhibitor of DNA binding 3	4		circadian regulation of gene expression			IBA	PTN000919548 	J:265628 	
MGI:96398	Id3	inhibitor of DNA binding 3	4		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:99414	Id4	inhibitor of DNA binding 4	13		circadian regulation of gene expression			IBA	PTN000919548 	J:265628 	
MGI:96433	Igf1r	insulin-like growth factor I receptor	7		estrous cycle			ISO	RGD:2869 	J:155856 	
MGI:96559	Il6	interleukin 6	5		regulation of circadian sleep/wake cycle, non-REM sleep			ISO	RGD:2901 	J:155856 	
MGI:109367	Impdh2	inosine monophosphate dehydrogenase 2	9		circadian rhythm			ISO	P12268 	J:164563 	
MGI:96570	Inhba	inhibin beta-A	13		progesterone secretion			ISO	P08476 	J:164563 	
MGI:1343094	Kat2b	K(lysine) acetyltransferase 2B	17		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:96659	Kcna2	potassium voltage-gated channel, shaker-related subfamily, member 2	3		regulation of circadian sleep/wake cycle, non-REM sleep			IMP		J:130097 	
MGI:102663	Kcnd2	potassium voltage-gated channel, Shal-related family, member 2	6		locomotor rhythm			IMP		J:186547 	
MGI:99923	Kcnma1	potassium large conductance calcium-activated channel, subfamily M, alpha member 1	14		circadian rhythm	happens in suprachiasmatic nucleus		IMP	MGI:3053849 	J:111722 	
MGI:99923	Kcnma1	potassium large conductance calcium-activated channel, subfamily M, alpha member 1	14		locomotor rhythm			IMP	MGI:3053849 	J:111722 	
MGI:1354736	Kdm2a	lysine (K)-specific demethylase 2A	19		circadian regulation of gene expression			ISO	Q9Y2K7 	J:164563 	
MGI:1354736	Kdm2a	lysine (K)-specific demethylase 2A	19		regulation of circadian rhythm			ISO	Q9Y2K7 	J:164563 	
MGI:1354736	Kdm2a	lysine (K)-specific demethylase 2A	19		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2136980	Kdm5a	lysine (K)-specific demethylase 5A	6		circadian regulation of gene expression			IMP		J:176119 	
MGI:2136980	Kdm5a	lysine (K)-specific demethylase 5A	6		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1922855	Kdm5b	lysine (K)-specific demethylase 5B	1		regulation of circadian rhythm			NAS		J:176119 	
MGI:1922855	Kdm5b	lysine (K)-specific demethylase 5B	1		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:99781	Kdm5c	lysine (K)-specific demethylase 5C	X		regulation of circadian rhythm			NAS		J:176119 	
MGI:99781	Kdm5c	lysine (K)-specific demethylase 5C	X		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1924285	Kdm8	lysine (K)-specific demethylase 8	7		circadian regulation of gene expression			IMP		J:268088 	
MGI:1924285	Kdm8	lysine (K)-specific demethylase 8	7		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2663985	Kiss1	KiSS-1 metastasis-suppressor	1		generation of ovulation cycle rhythm			ISO	RGD:727850 	J:155856 	
MGI:1333856	Klf9	Kruppel-like factor 9	19		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1101353	Klf10	Kruppel-like factor 10	15		regulation of circadian rhythm			ISO	RGD:621652 	J:155856 	
MGI:1101353	Klf10	Kruppel-like factor 10	15		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:96995	Kmt2a	lysine (K)-specific methyltransferase 2A	9		circadian regulation of gene expression			IMP		J:215875 	
MGI:96995	Kmt2a	lysine (K)-specific methyltransferase 2A	9		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:104663	Lep	leptin	6		ovulation from ovarian follicle			ISO	RGD:3000 	J:155856 	
MGI:104993	Lepr	leptin receptor	4		negative regulation of locomotor rhythm			ISO	RGD:3001 	J:155856 	
MGI:1891468	Lgr4	leucine-rich repeat-containing G protein-coupled receptor 4	2		circadian regulation of gene expression			IMP		J:216037 	
MGI:1891468	Lgr4	leucine-rich repeat-containing G protein-coupled receptor 4	2		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:96783	Lhcgr	luteinizing hormone/choriogonadotropin receptor	17		ovulation cycle process			IBA	PTN000689917 	J:265628 	
MGI:96783	Lhcgr	luteinizing hormone/choriogonadotropin receptor	17		ovulation cycle process			IMP	MGI:2181999 	J:66818 	
MGI:1930187	Maged1	melanoma antigen, family D, 1	X		circadian regulation of gene expression			IMP		J:200375 	
MGI:1930187	Maged1	melanoma antigen, family D, 1	X		regulation of circadian rhythm			IMP		J:200375 	
MGI:1930187	Maged1	melanoma antigen, family D, 1	X		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1351648	Magel2	melanoma antigen, family L, 2	7		regulation of circadian rhythm			IMP		J:215866 	
MGI:1351648	Magel2	melanoma antigen, family L, 2	7		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1346861	Mapk8	mitogen-activated protein kinase 8	14		regulation of circadian rhythm			IMP		J:186089 	
MGI:1346861	Mapk8	mitogen-activated protein kinase 8	14		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1346862	Mapk9	mitogen-activated protein kinase 9	11		regulation of circadian rhythm			IMP		J:186089 	
MGI:1346862	Mapk9	mitogen-activated protein kinase 9	11		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2443731	Mat2a	methionine adenosyltransferase II, alpha	6		circadian rhythm			ISO	RGD:619985 	J:155856 	
MGI:96929	Mc3r	melanocortin 3 receptor	2		circadian regulation of gene expression			IMP		J:142498 	
MGI:96929	Mc3r	melanocortin 3 receptor	2		locomotor rhythm			IMP		J:142498 	
MGI:96929	Mc3r	melanocortin 3 receptor	2		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:96949	Mdk	midkine	2		estrous cycle			IMP		J:123392 	
MGI:1927165	Mettl3	methyltransferase like 3	14		circadian rhythm			IMP		J:203416 	
MGI:1927165	Mettl3	methyltransferase like 3	14		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2150037	Mta1	metastasis associated 1	12		circadian regulation of gene expression			IMP		J:213082 	
MGI:2150037	Mta1	metastasis associated 1	12		entrainment of circadian clock by photoperiod			IMP		J:213082 	
MGI:2150037	Mta1	metastasis associated 1	12		locomotor rhythm			IMP		J:213082 	
MGI:2150037	Mta1	metastasis associated 1	12		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:102967	Mtnr1a	melatonin receptor 1A	8		circadian rhythm			IBA	PTN000663028 	J:265628 	
MGI:102967	Mtnr1a	melatonin receptor 1A	8		circadian rhythm			TAS		J:76848 	
MGI:2181726	Mtnr1b	melatonin receptor 1B	9		circadian rhythm			TAS		J:76848 	
MGI:2181726	Mtnr1b	melatonin receptor 1B	9		positive regulation of circadian rhythm			ISO	RGD:620798 	J:155856 	
MGI:2181726	Mtnr1b	melatonin receptor 1B	9		positive regulation of circadian sleep/wake cycle, non-REM sleep			ISO	RGD:620798 	J:155856 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		regulation of circadian rhythm			IMP		J:263234 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		regulation of locomotor rhythm			IMP		J:263234 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:97233	Mup1	major urinary protein 1	4		locomotor rhythm			IDA		J:150507 	
MGI:106181	Mybbp1a	MYB binding protein (P160) 1a	11		circadian regulation of gene expression			IDA		J:173042 	
MGI:106181	Mybbp1a	MYB binding protein (P160) 1a	11		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2179432	Mycbp2	MYC binding protein 2, E3 ubiquitin protein ligase	14		circadian regulation of gene expression			IMP		J:161386 	
MGI:2179432	Mycbp2	MYC binding protein 2, E3 ubiquitin protein ligase	14		circadian regulation of gene expression			ISO	O75592 	J:164563 	
MGI:2179432	Mycbp2	MYC binding protein 2, E3 ubiquitin protein ligase	14		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1351641	Naglu	alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB)	11		locomotor rhythm			IMP	MGI:1934018 	J:129390 	
MGI:1929865	Nampt	nicotinamide phosphoribosyltransferase	12		circadian regulation of gene expression			IMP		J:147991 	
MGI:1929865	Nampt	nicotinamide phosphoribosyltransferase	12		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1276533	Ncoa2	nuclear receptor coactivator 2	1		circadian regulation of gene expression			IMP		J:215957 	
MGI:1276533	Ncoa2	nuclear receptor coactivator 2	1		locomotor rhythm			IMP		J:215957 	
MGI:1276533	Ncoa2	nuclear receptor coactivator 2	1		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1349717	Ncor1	nuclear receptor co-repressor 1	11		circadian regulation of gene expression			IGI	MGI:1343091 	J:142342 	
MGI:1349717	Ncor1	nuclear receptor co-repressor 1	11		locomotor rhythm			IMP		J:142342 	
MGI:1349717	Ncor1	nuclear receptor co-repressor 1	11		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1913358	Ndufa9	NADH:ubiquinone oxidoreductase subunit A9	6		circadian rhythm			ISO	Q16795 	J:164563 	
MGI:109495	Nfil3	nuclear factor, interleukin 3, regulated	13		circadian rhythm			IBA	PTN000392525 	J:265628 	
MGI:109495	Nfil3	nuclear factor, interleukin 3, regulated	13		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1099800	Nfkb2	nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100	19		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:97316	Nfya	nuclear transcription factor-Y alpha	17		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:97323	Ngfr	nerve growth factor receptor (TNFR superfamily, member 16)	11		circadian regulation of gene expression			IMP		J:199564 	
MGI:97323	Ngfr	nerve growth factor receptor (TNFR superfamily, member 16)	11		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:97324	Nhlh2	nescient helix loop helix 2	3		ovulation cycle			IMP	MGI:2180391 	J:101925 	
MGI:108067	Nkx2-1	NK2 homeobox 1	12		positive regulation of circadian rhythm			IMP		J:211237 	
MGI:108067	Nkx2-1	NK2 homeobox 1	12		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2179435	Nlgn1	neuroligin 1	3		positive regulation of circadian sleep/wake cycle, wakefulness			IMP		J:197398 	
MGI:2179435	Nlgn1	neuroligin 1	3		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:3583618	Nms	neuromedin S	1		locomotor rhythm			ISO	Q5H8A2 	J:98692 	
MGI:1860476	Nmu	neuromedin U	5		regulation of circadian sleep/wake cycle, sleep			ISO	RGD:68388 	J:155856 	
MGI:109382	Noct	nocturnin	3		circadian regulation of gene expression			IMP		J:165676 	
MGI:109382	Noct	nocturnin	3		circadian rhythm			IEA	IPR034965 	J:72247 	
MGI:109382	Noct	nocturnin	3		regulation of circadian rhythm			IMP		J:180997 	
MGI:109382	Noct	nocturnin	3		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1855692	Nono	non-POU-domain-containing, octamer binding protein	X		circadian rhythm			ISO	RGD:1549738 	J:155856 	
MGI:1855692	Nono	non-POU-domain-containing, octamer binding protein	X		regulation of circadian rhythm			IMP		J:189236 	
MGI:1855692	Nono	non-POU-domain-containing, octamer binding protein	X		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:97361	Nos2	nitric oxide synthase 2, inducible	11	NOT	ovulation from ovarian follicle			IMP	MGI:2158791 	J:73964 	
MGI:97362	Nos3	nitric oxide synthase 3, endothelial cell	5		ovulation from ovarian follicle			IMP	MGI:2657240 	J:73964 	
MGI:109232	Npas2	neuronal PAS domain protein 2	1		circadian regulation of gene expression			IMP		J:135812 J:202325 J:271703 	
MGI:109232	Npas2	neuronal PAS domain protein 2	1		circadian sleep/wake cycle			IMP	MGI:2180392 	J:84471 	
MGI:109232	Npas2	neuronal PAS domain protein 2	1		locomotor rhythm			IMP	MGI:2180392 	J:84471 	
MGI:109232	Npas2	neuronal PAS domain protein 2	1		regulation of circadian rhythm			IMP		J:202325 	
MGI:109232	Npas2	neuronal PAS domain protein 2	1		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:3642232	Nps	neuropeptide S	7		positive regulation of circadian sleep/wake cycle, wakefulness			ISO	RGD:2324597 	J:155856 	
MGI:108418	Npy2r	neuropeptide Y receptor Y2	3		positive regulation of circadian sleep/wake cycle, non-REM sleep			ISO	RGD:620475 	J:155856 	
MGI:108082	Npy5r	neuropeptide Y receptor Y5	8		generation of ovulation cycle rhythm			ISO	RGD:3199 	J:155856 	
MGI:1346344	Nr0b2	nuclear receptor subfamily 0, group B, member 2	4		circadian regulation of gene expression			IMP		J:274080 J:271712 	
MGI:1346344	Nr0b2	nuclear receptor subfamily 0, group B, member 2	4		circadian rhythm			IBA	PTN002786584 	J:265628 	
MGI:1346344	Nr0b2	nuclear receptor subfamily 0, group B, member 2	4		circadian rhythm			ISO	Q15466 	J:164563 	
MGI:1346344	Nr0b2	nuclear receptor subfamily 0, group B, member 2	4		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2444210	Nr1d1	nuclear receptor subfamily 1, group D, member 1	11		circadian regulation of gene expression			IMP		J:156994 	
MGI:2444210	Nr1d1	nuclear receptor subfamily 1, group D, member 1	11		circadian rhythm			IDA		J:78197 	
MGI:2444210	Nr1d1	nuclear receptor subfamily 1, group D, member 1	11		circadian temperature homeostasis			IMP		J:203422 	
MGI:2444210	Nr1d1	nuclear receptor subfamily 1, group D, member 1	11		positive regulation of circadian rhythm			ISO	RGD:628827 	J:155856 	
MGI:2444210	Nr1d1	nuclear receptor subfamily 1, group D, member 1	11		regulation of circadian rhythm			IBA	PTN001182215 	J:265628 	
MGI:2444210	Nr1d1	nuclear receptor subfamily 1, group D, member 1	11		regulation of circadian rhythm			IMP		J:153064 J:156994 J:264705 	
MGI:2444210	Nr1d1	nuclear receptor subfamily 1, group D, member 1	11		regulation of circadian rhythm			ISO	RGD:628827 	J:155856 	
MGI:2444210	Nr1d1	nuclear receptor subfamily 1, group D, member 1	11		regulation of circadian sleep/wake cycle			IMP		J:273176 	
MGI:2444210	Nr1d1	nuclear receptor subfamily 1, group D, member 1	11		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2449205	Nr1d2	nuclear receptor subfamily 1, group D, member 2	14		circadian behavior			IMP		J:265505 	
MGI:2449205	Nr1d2	nuclear receptor subfamily 1, group D, member 2	14		regulation of circadian rhythm			IBA	PTN001182215 	J:265628 	
MGI:2449205	Nr1d2	nuclear receptor subfamily 1, group D, member 2	14		regulation of circadian rhythm			IDA		J:203378 	
MGI:2449205	Nr1d2	nuclear receptor subfamily 1, group D, member 2	14		regulation of circadian rhythm			IMP		J:264705 	
MGI:2449205	Nr1d2	nuclear receptor subfamily 1, group D, member 2	14		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1352453	Nr2f6	nuclear receptor subfamily 2, group F, member 6	8		entrainment of circadian clock by photoperiod			IMP	MGI:3574037 	J:96328 	
MGI:1346833	Nr5a1	nuclear receptor subfamily 5, group A, member 1	2		luteinization	has the participant ovary		IMP	MGI:2179995 MGI:2180013 	J:91352 	
MGI:1315213	Nrip1	nuclear receptor interacting protein 1	16		circadian regulation of gene expression			IBA	PTN000387065 	J:265628 	
MGI:1315213	Nrip1	nuclear receptor interacting protein 1	16		circadian regulation of gene expression			IMP		J:213898 	
MGI:1315213	Nrip1	nuclear receptor interacting protein 1	16		circadian regulation of gene expression			ISO	P48552 	J:164563 	
MGI:1315213	Nrip1	nuclear receptor interacting protein 1	16		ovarian follicle rupture			IMP		J:114726 	
MGI:1315213	Nrip1	nuclear receptor interacting protein 1	16		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:2140770	Oas1d	2'-5' oligoadenylate synthetase 1D	5		ovulation from ovarian follicle			IMP	MGI:3581976 	J:99134 	
MGI:1339639	Ogt	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)	X		circadian regulation of gene expression			IMP		J:198047 	
MGI:1339639	Ogt	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)	X		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1353425	Opn4	opsin 4 (melanopsin)	14		entrainment of circadian clock by photoperiod		PR:Q9QXZ9-2	IMP		J:252142 	
MGI:1353425	Opn4	opsin 4 (melanopsin)	14		entrainment of circadian clock by photoperiod		PR:Q9QXZ9-1	IMP		J:252142 	
MGI:1353425	Opn4	opsin 4 (melanopsin)	14		positive regulation of circadian sleep/wake cycle, sleep		PR:Q9QXZ9-1	IMP		J:252142 	
MGI:1353425	Opn4	opsin 4 (melanopsin)	14		positive regulation of circadian sleep/wake cycle, sleep		PR:Q9QXZ9-2	IMP		J:252142 	
MGI:1353425	Opn4	opsin 4 (melanopsin)	14		regulation of circadian rhythm			IMP		J:84281 	
MGI:1353425	Opn4	opsin 4 (melanopsin)	14		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:97440	Oprl1	opioid receptor-like 1	2		regulation of locomotor rhythm			ISO	RGD:68438 	J:155856 	
MGI:97530	Pdgfra	platelet derived growth factor receptor, alpha polypeptide	5		luteinization			IGI	MGI:1914283 	J:142042 	
MGI:97530	Pdgfra	platelet derived growth factor receptor, alpha polypeptide	5		luteinization			IMP	MGI:2449440 MGI:3689423 	J:142042 	
MGI:1098283	Per1	period circadian clock 1	11		circadian regulation of gene expression			IBA	PTN000138364 	J:265628 	
MGI:1098283	Per1	period circadian clock 1	11		circadian regulation of gene expression			IDA		J:156994 	
MGI:1098283	Per1	period circadian clock 1	11		circadian regulation of gene expression			IMP		J:98340 	
MGI:1098283	Per1	period circadian clock 1	11		circadian regulation of gene expression			ISO	O15534 	J:164563 	
MGI:1098283	Per1	period circadian clock 1	11		circadian regulation of translation			IMP		J:69626 	
MGI:1098283	Per1	period circadian clock 1	11		circadian rhythm			ISO	RGD:727863 	J:155856 	
MGI:1098283	Per1	period circadian clock 1	11		circadian rhythm			TAS		J:76640 	
MGI:1098283	Per1	period circadian clock 1	11		entrainment of circadian clock by photoperiod			IBA	PTN000138364 	J:265628 	
MGI:1098283	Per1	period circadian clock 1	11		entrainment of circadian clock by photoperiod			IMP		J:98340 	
MGI:1098283	Per1	period circadian clock 1	11		regulation of circadian rhythm			IMP		J:69626 	
MGI:1098283	Per1	period circadian clock 1	11		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1195265	Per2	period circadian clock 2	1		circadian regulation of gene expression			IBA	PTN000138364 	J:265628 	
MGI:1195265	Per2	period circadian clock 2	1		circadian regulation of gene expression			IDA		J:156994 	
MGI:1195265	Per2	period circadian clock 2	1		circadian regulation of gene expression			IMP		J:69626 J:154857 J:183929 	
MGI:1195265	Per2	period circadian clock 2	1		circadian regulation of translation			IMP		J:69626 	
MGI:1195265	Per2	period circadian clock 2	1		circadian rhythm			IDA		J:84471 	
MGI:1195265	Per2	period circadian clock 2	1		entrainment of circadian clock by photoperiod			IBA	PTN000138364 	J:265628 	
MGI:1195265	Per2	period circadian clock 2	1		negative regulation of circadian rhythm			IDA		J:154880 	
MGI:1195265	Per2	period circadian clock 2	1		regulation of circadian rhythm			IMP		J:69626 J:154857 	
MGI:1277134	Per3	period circadian clock 3	4		circadian regulation of gene expression			IBA	PTN000138364 	J:265628 	
MGI:1277134	Per3	period circadian clock 3	4		circadian rhythm			IDA		J:84471 	
MGI:1277134	Per3	period circadian clock 3	4		entrainment of circadian clock by photoperiod			IBA	PTN000138364 	J:265628 	
MGI:1277134	Per3	period circadian clock 3	4		regulation of circadian sleep/wake cycle, sleep			IMP		J:178770 	
MGI:1277134	Per3	period circadian clock 3	4		regulation of circadian sleep/wake cycle, sleep			ISO	P56645 	J:164563 	
MGI:1277134	Per3	period circadian clock 3	4		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:97567	Pgr	progesterone receptor	9		ovulation from ovarian follicle			IMP	MGI:2674932 	J:85196 	
MGI:2138327	Phlpp1	PH domain and leucine rich repeat protein phosphatase 1	1		entrainment of circadian clock			IMP	MGI:4421807 	J:156530 	
MGI:1930036	Piwil2	piwi-like RNA-mediated gene silencing 2	14		negative regulation of circadian rhythm			IMP		J:272534 	
MGI:1930036	Piwil2	piwi-like RNA-mediated gene silencing 2	14		negative regulation of circadian rhythm			ISO	Q8TC59 	J:164563 	
MGI:1930036	Piwil2	piwi-like RNA-mediated gene silencing 2	14		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1195256	Pla2g4a	phospholipase A2, group IVA (cytosolic, calcium-dependent)	1		ovulation from ovarian follicle			ISO	RGD:67366 	J:155856 	
MGI:2442213	Plekha1	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1	7		luteinization			IGI	MGI:97530 	J:142042 	
MGI:97629	Pmch	pro-melanin-concentrating hormone	10		positive regulation of circadian sleep/wake cycle, REM sleep			ISO	RGD:3358 	J:155856 	
MGI:104662	Pml	promyelocytic leukemia	9		circadian regulation of gene expression			IDA		J:181918 	
MGI:104662	Pml	promyelocytic leukemia	9		entrainment of circadian clock by photoperiod			IDA		J:181918 	
MGI:104662	Pml	promyelocytic leukemia	9		regulation of circadian rhythm			IDA		J:181918 	
MGI:104662	Pml	promyelocytic leukemia	9		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:104740	Ppara	peroxisome proliferator activated receptor alpha	15		circadian regulation of gene expression			IDA		J:156994 	
MGI:104740	Ppara	peroxisome proliferator activated receptor alpha	15		regulation of circadian rhythm			IDA		J:156994 	
MGI:104740	Ppara	peroxisome proliferator activated receptor alpha	15		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:97747	Pparg	peroxisome proliferator activated receptor gamma	6		regulation of circadian rhythm			IMP		J:144377 	
MGI:97747	Pparg	peroxisome proliferator activated receptor gamma	6		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:1342774	Ppargc1a	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha	5		circadian regulation of gene expression			IDA		J:122764 	
MGI:1342774	Ppargc1a	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha	5		regulation of circadian rhythm			IDA		J:122764 	
MGI:1342774	Ppargc1a	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha	5		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:103016	Ppp1ca	protein phosphatase 1 catalytic subunit alpha	19		circadian regulation of gene expression			IDA		J:177139 	
MGI:103016	Ppp1ca	protein phosphatase 1 catalytic subunit alpha	19		entrainment of circadian clock by photoperiod			IMP		J:174435 	
MGI:103016	Ppp1ca	protein phosphatase 1 catalytic subunit alpha	19		regulation of circadian rhythm			IDA		J:177139 	
MGI:103016	Ppp1ca	protein phosphatase 1 catalytic subunit alpha	19		regulation of circadian rhythm			IMP		J:174435 	
MGI:103016	Ppp1ca	protein phosphatase 1 catalytic subunit alpha	19		regulation of circadian rhythm			ISO	P62136 	J:164563 	
MGI:103016	Ppp1ca	protein phosphatase 1 catalytic subunit alpha	19		rhythmic process			IEA	KW-0090 	J:60000 	
MGI:104871	Ppp1cb	protein phosphatase 1 catalytic subunit beta	5		circadian regulation of gene expression			IBA	PTN000185807 	J:265628 	
MGI:104871	Ppp1cb	protein phosphatase 1 catalytic subunit beta	5		circadian regulation of gene expression			IDA		J:177139 	
MGI:104871	Ppp1cb	protein phosphatase 1 catalytic subunit beta	5		entrainment of circadian clock by photoperiod			IMP		J:174435 	
MGI:104871	Ppp1cb	protein phosphatase 1 catalytic subunit beta	5		regulation of circadian rhythm			IBA	PTN000185807 	J:265628 	
MGI:104871	Ppp1cb	protein phosphatase 1 catalytic subunit beta	5		regulation of circadian rhythm			IDA		J:177139 	
MGI:104871	Ppp1cb	protein phosphatase 1 catalytic subunit beta	5		regulation of circadian rhythm			IMP		J:174435 	
MGI:104871	Ppp1cb	protein phosphatase 1 catalytic subunit beta	5		regulation of circadian rhythm			ISO	P62140 	J:164563 	
