MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:109169	Epas1	endothelial PAS domain protein 1	17	NOT	regulation of transcription from RNA polymerase II promoter in response to oxidative stress	regulates a function/process that happens in fibroblast		IGI	MGI:106918 	J:84384 	
MGI:109169	Epas1	endothelial PAS domain protein 1	17		regulation of transcription from RNA polymerase II promoter in response to oxidative stress	regulates Epo		IMP	MGI:3710344 	J:119731 	
MGI:1278322	Epc1	enhancer of polycomb homolog 1	18		negative regulation of transcription by RNA polymerase II			ISO	Q9H2F5 	J:66240 	
MGI:1278322	Epc1	enhancer of polycomb homolog 1	18		positive regulation of transcription by RNA polymerase II			ISA	Q6QI89 	J:120869 	
MGI:1278322	Epc1	enhancer of polycomb homolog 1	18		positive regulation of transcription by RNA polymerase II			ISO	Q9H2F5 	J:66240 	
MGI:1278322	Epc1	enhancer of polycomb homolog 1	18		regulation of transcription by RNA polymerase II			IBA	PTN000382618 	J:265628 	
MGI:1278321	Epc2	enhancer of polycomb homolog 2	2		regulation of transcription by RNA polymerase II			IBA	PTN000382618 	J:265628 	
MGI:106653	Epcam	epithelial cell adhesion molecule	17		positive regulation of transcription by RNA polymerase II			ISO	P16422 	J:164563 	
MGI:95407	Epo	erythropoietin	5		negative regulation of transcription by RNA polymerase II			ISO	P01588 	J:164563 	
MGI:95407	Epo	erythropoietin	5		regulation of transcription by RNA polymerase II			IDA		J:127025 	
MGI:2143991	Epop	elongin BC and polycomb repressive complex 2 associated protein	11		regulation of transcription by RNA polymerase II			IDA		J:238487 	
MGI:2143991	Epop	elongin BC and polycomb repressive complex 2 associated protein	11		regulation of transcription by RNA polymerase II			IMP		J:238488 	
MGI:95412	Ercc1	excision repair cross-complementing rodent repair deficiency, complementation group 1	7		positive regulation of transcription initiation from RNA polymerase II promoter	happens in liver		IMP		J:181994 	
MGI:95413	Ercc2	excision repair cross-complementing rodent repair deficiency, complementation group 2	7		positive regulation of transcription by RNA polymerase II			ISO	P18074 	J:164563 	
MGI:95414	Ercc3	excision repair cross-complementing rodent repair deficiency, complementation group 3	18		positive regulation of transcription by RNA polymerase II			ISO	P19447 	J:164563 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		positive regulation of transcription initiation from RNA polymerase II promoter	happens in liver		IGI	MGI:99135 	J:181994 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		positive regulation of transcription initiation from RNA polymerase II promoter	happens in liver		IMP	MGI:1932102 	J:181994 	
MGI:109637	Erf	Ets2 repressor factor	7		negative regulation of transcription by RNA polymerase II			ISO	P50548 	J:164563 	
MGI:109637	Erf	Ets2 repressor factor	7		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:95415	Erg	ETS transcription factor	16		positive regulation of transcription by RNA polymerase II			ISO	P11308 	J:164563 	
MGI:95415	Erg	ETS transcription factor	16		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:2387613	Erlin1	ER lipid raft associated 1	19		SREBP signaling pathway			IBA	PTN000794169 	J:265628 	
MGI:2387613	Erlin1	ER lipid raft associated 1	19		SREBP signaling pathway			ISO	O75477 	J:164563 	
MGI:2387215	Erlin2	ER lipid raft associated 2	8		SREBP signaling pathway			IBA	PTN000794169 	J:265628 	
MGI:2387215	Erlin2	ER lipid raft associated 2	8		SREBP signaling pathway			ISO	O94905 	J:164563 	
MGI:1352467	Esr1	estrogen receptor 1 (alpha)	10		negative regulation of transcription by RNA polymerase II			ISO	P03372 	J:164563 	
MGI:1352467	Esr1	estrogen receptor 1 (alpha)	10		positive regulation of RNA polymerase II transcriptional preinitiation complex assembly			ISO	P03372 	J:164563 	
MGI:1352467	Esr1	estrogen receptor 1 (alpha)	10		positive regulation of transcription by RNA polymerase II	regulates a function/process that happens in uterus,regulates a function/process that happens in epithelial cell		IMP	MGI:2150897 	J:130045 	
MGI:1352467	Esr1	estrogen receptor 1 (alpha)	10		positive regulation of transcription by RNA polymerase II			ISO	P03372 	J:71406 J:164563 	
MGI:109392	Esr2	estrogen receptor 2 (beta)	12		negative regulation of transcription by RNA polymerase II			ISO	Q92731 	J:164563 	
MGI:109392	Esr2	estrogen receptor 2 (beta)	12		negative regulation of transcription by RNA polymerase II			ISO	RGD:2582 	J:155856 	
MGI:109392	Esr2	estrogen receptor 2 (beta)	12		positive regulation of transcription by RNA polymerase II			ISO	RGD:2582 	J:155856 	
MGI:109392	Esr2	estrogen receptor 2 (beta)	12		positive regulation of transcription by RNA polymerase II			ISO	Q92731 	J:164563 	
MGI:1346831	Esrra	estrogen related receptor, alpha	19		negative regulation of transcription by RNA polymerase II	regulates Spp1		IDA		J:130865 	
MGI:1346831	Esrra	estrogen related receptor, alpha	19		positive regulation of transcription by RNA polymerase II	regulates Spp1		IDA		J:130865 	
MGI:1346831	Esrra	estrogen related receptor, alpha	19		positive regulation of transcription by RNA polymerase II			IMP		J:167144 	
MGI:1346832	Esrrb	estrogen related receptor, beta	12		positive regulation of transcription by RNA polymerase II			IDA		J:140350 J:192962 	
MGI:1346832	Esrrb	estrogen related receptor, beta	12		positive regulation of transcription involved in G2/M transition of mitotic cell cycle			IMP		J:238558 	
MGI:1347056	Esrrg	estrogen-related receptor gamma	1		positive regulation of transcription by RNA polymerase II			IMP		J:210925 	
MGI:1096388	Esx1	extraembryonic, spermatogenesis, homeobox 1	X		regulation of transcription by RNA polymerase II			IDA		J:154112 	
MGI:95455	Ets1	E26 avian leukemia oncogene 1, 5' domain	9		positive regulation of transcription by RNA polymerase II	regulates Atp2a3		IDA		J:79287 	
MGI:95455	Ets1	E26 avian leukemia oncogene 1, 5' domain	9		positive regulation of transcription by RNA polymerase II	regulates Kdr		IDA		J:82142 	
MGI:95455	Ets1	E26 avian leukemia oncogene 1, 5' domain	9		positive regulation of transcription by RNA polymerase II	regulates Kdr		IGI	MGI:109169 	J:82142 	
MGI:95455	Ets1	E26 avian leukemia oncogene 1, 5' domain	9		positive regulation of transcription by RNA polymerase II			ISO	P14921 	J:164563 	
MGI:95455	Ets1	E26 avian leukemia oncogene 1, 5' domain	9		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:95455	Ets1	E26 avian leukemia oncogene 1, 5' domain	9		regulation of transcription by RNA polymerase II			IDA		J:93835 	
MGI:95456	Ets2	E26 avian leukemia oncogene 2, 3' domain	16		negative regulation of transcription by RNA polymerase II			ISO	P15036 	J:164563 	
MGI:95456	Ets2	E26 avian leukemia oncogene 2, 3' domain	16		positive regulation of transcription by RNA polymerase II			ISO	RGD:1584977 	J:155856 	
MGI:95456	Ets2	E26 avian leukemia oncogene 2, 3' domain	16		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:99254	Etv1	ets variant 1	12		positive regulation of transcription by RNA polymerase II			ISO	P50549 	J:164563 	
MGI:99254	Etv1	ets variant 1	12		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:99253	Etv2	ets variant 2	7		BMP signaling pathway involved in mesodermal cell fate specification			IDA		J:155850 	
MGI:99253	Etv2	ets variant 2	7		positive regulation of transcription by RNA polymerase II	regulates NCBI_Gene:4312		IDA		J:210936 	
MGI:99253	Etv2	ets variant 2	7		positive regulation of transcription by RNA polymerase II			IGI	MGI:1101781 MGI:1341168 	J:108577 	
MGI:99253	Etv2	ets variant 2	7		positive regulation of transcription by RNA polymerase II	regulates NCBI_Gene:4312		IMP		J:210936 	
MGI:99253	Etv2	ets variant 2	7		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:1350926	Etv3	ets variant 3	3		negative regulation of transcription by RNA polymerase II			IDA		J:76061 	
MGI:1350926	Etv3	ets variant 3	3		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:99423	Etv4	ets variant 4	11		positive regulation of transcription by RNA polymerase II	happens in alveolar macrophage,regulates a function/process that happens in alveolar macrophage,regulates a function/process that generates Mmp9		IMP		J:178303 	
MGI:99423	Etv4	ets variant 4	11		positive regulation of transcription by RNA polymerase II			ISO	P43268 	J:164563 	
MGI:99423	Etv4	ets variant 4	11		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:1096867	Etv5	ets variant 5	16		positive regulation of transcription by RNA polymerase II			ISO	P41161 	J:164563 	
MGI:1096867	Etv5	ets variant 5	16		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:109336	Etv6	ets variant 6	6		negative regulation of transcription by RNA polymerase II			ISO	P41212 	J:164563 	
MGI:109336	Etv6	ets variant 6	6		positive regulation of transcription by RNA polymerase II	regulates Fli1		IDA		J:124285 	
MGI:109336	Etv6	ets variant 6	6		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:95461	Evx1	even-skipped homeobox 1	6		positive regulation of transcription by RNA polymerase II			IDA		J:1622 	
MGI:95461	Evx1	even-skipped homeobox 1	6		regulation of transcription from RNA polymerase II promoter involved in ventral spinal cord interneuron specification	regulates a function/process that happens in future spinal cord,regulates a function/process that happens in interneuron		IMP	MGI:2182858 	J:70192 	
MGI:1355319	Exosc9	exosome component 9	3		positive regulation of transcription by RNA polymerase II			ISO	RGD:1307888 	J:155856 	
MGI:109344	Eya1	EYA transcriptional coactivator and phosphatase 1	1		positive regulation of transcription by RNA polymerase II	regulates Neurod1|regulates Neurog1		IGI	MGI:102780 	J:184001 	
MGI:109344	Eya1	EYA transcriptional coactivator and phosphatase 1	1		positive regulation of transcription by RNA polymerase II	regulates Fgf8		IGI	MGI:102780 	J:172023 	
MGI:1097695	Ezh1	enhancer of zeste 1 polycomb repressive complex 2 subunit	11		negative regulation of transcription by RNA polymerase II			IDA		J:142192 	
MGI:1097695	Ezh1	enhancer of zeste 1 polycomb repressive complex 2 subunit	11		negative regulation of transcription by RNA polymerase II			IMP		J:148710 	
MGI:1097695	Ezh1	enhancer of zeste 1 polycomb repressive complex 2 subunit	11		positive regulation of transcription by RNA polymerase II			ISO	RGD:1305028 	J:155856 	
MGI:107940	Ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit	6		negative regulation of transcription by RNA polymerase II	regulates Sfrp1,regulates Fas		IDA		J:202816 	
MGI:107940	Ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit	6		negative regulation of transcription by RNA polymerase II			ISO	RGD:1595860 	J:155856 	
MGI:107940	Ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit	6		negative regulation of transcription by RNA polymerase II			ISO	Q15910 	J:164563 	
MGI:107940	Ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit	6		negative regulation of transcription elongation from RNA polymerase II promoter	regulates Cdkn2a|regulates Cdkn2b		IMP	MGI:2661097 	J:148710 	
MGI:107940	Ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit	6		regulation of transcription by RNA polymerase II	happens in skeletal muscle satellite cell		IMP	MGI:2661097 MGI:3574960 	J:171612 	
MGI:98931	Ezr	ezrin	17		negative regulation of transcription by RNA polymerase II			ISO	P15311 	J:164563 	
MGI:101910	F2rl1	coagulation factor II (thrombin) receptor-like 1	13		positive regulation of transcription by RNA polymerase II			ISO	P55085 	J:164563 	
MGI:109324	Fadd	Fas (TNFRSF6)-associated via death domain	7		positive regulation of transcription by RNA polymerase II			ISO	Q13158 	J:164563 	
MGI:1916890	Fam83g	family with sequence similarity 83, member G	11		BMP signaling pathway			ISO	A6ND36 	J:164563 	
MGI:1914488	Fam220a	family with sequence similarity 220, member A	5		negative regulation of transcription by RNA polymerase II			IBA	PTN001278149 	J:265628 	
MGI:1914488	Fam220a	family with sequence similarity 220, member A	5		negative regulation of transcription by RNA polymerase II	regulates Stat3		IPI	Q06180 	J:223391 	
MGI:99255	Fasl	Fas ligand (TNF superfamily, member 6)	1		negative regulation of transcription by RNA polymerase II			ISO	P48023 	J:164563 	
MGI:1346091	Fbln5	fibulin 5	12		negative regulation of transcription by RNA polymerase II			IMP		J:143146 	
MGI:1346091	Fbln5	fibulin 5	12		positive regulation of transcription by RNA polymerase II			IMP		J:143146 	
MGI:95489	Fbn1	fibrillin 1	2		sequestering of BMP in extracellular matrix			IMP		J:165256 	
MGI:95492	Fbp1	fructose bisphosphatase 1	13		negative regulation of transcription by RNA polymerase II			ISO	P09467 	J:164563 	
MGI:1915681	Fbxl15	F-box and leucine-rich repeat protein 15	19		positive regulation of BMP signaling pathway			ISO	Q9H469 	J:164563 	
MGI:2150010	Ferd3l	Fer3 like bHLH transcription factor	12		negative regulation of transcription by RNA polymerase II			IDA		J:78770 	
MGI:2449712	Fev	FEV transcription factor, ETS family member	1		positive regulation of transcription by RNA polymerase II			ISO	RGD:628860 	J:155856 	
MGI:2449712	Fev	FEV transcription factor, ETS family member	1		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:2449712	Fev	FEV transcription factor, ETS family member	1		regulation of transcription by RNA polymerase II	regulates transcription of Gch1|regulates transcription of Gchfr|regulates transcription of Qdpr		NAS		J:237675 	
MGI:1920441	Fezf1	Fez family zinc finger 1	6		negative regulation of transcription by RNA polymerase II			IMP		J:160292 	
MGI:1859823	Fezf2	Fez family zinc finger 2	14		negative regulation of transcription by RNA polymerase II			IDA		J:160292 	
MGI:95515	Fgf1	fibroblast growth factor 1	18		positive regulation of transcription by RNA polymerase II	regulates Sdc1		IGI	MGI:97168 	J:36231 	
MGI:95515	Fgf1	fibroblast growth factor 1	18		positive regulation of transcription by RNA polymerase II			ISO	P05230 	J:164563 	
MGI:95516	Fgf2	fibroblast growth factor 2	3		positive regulation of transcription by RNA polymerase II			IDA		J:39349 	
MGI:95516	Fgf2	fibroblast growth factor 2	3		positive regulation of transcription by RNA polymerase II	regulates a function/process that happens in stem cell		IDA		J:56303 	
MGI:95516	Fgf2	fibroblast growth factor 2	3		positive regulation of transcription by RNA polymerase II	regulates Sdc1		IGI	MGI:97168 	J:36231 	
MGI:95516	Fgf2	fibroblast growth factor 2	3		positive regulation of transcription by RNA polymerase II			ISO	P09038 	J:164563 	
MGI:95518	Fgf4	fibroblast growth factor 4	7		positive regulation of transcription by RNA polymerase II	regulates Msx1		IDA		J:47321 	
MGI:95518	Fgf4	fibroblast growth factor 4	7		positive regulation of transcription by RNA polymerase II	regulates Sdc1		IGI	MGI:97168 	J:36231 	
MGI:104723	Fgf9	fibroblast growth factor 9	14		negative regulation of transcription by RNA polymerase II	happens in hindgut,happens in mesenchymal stem cell,regulates Fgf10		IMP	MGI:2135961 	J:104353 	
MGI:1099809	Fgf10	fibroblast growth factor 10	13		positive regulation of transcription by RNA polymerase II			IDA		J:69279 	
MGI:95522	Fgfr1	fibroblast growth factor receptor 1	8		negative regulation of transcription by RNA polymerase II			IMP		J:159839 	
MGI:95522	Fgfr1	fibroblast growth factor receptor 1	8		positive regulation of transcription by RNA polymerase II			ISO	RGD:620713 	J:155856 	
MGI:95523	Fgfr2	fibroblast growth factor receptor 2	7		negative regulation of transcription by RNA polymerase II			IMP	MGI:3629660 	J:114396 	
MGI:95523	Fgfr2	fibroblast growth factor receptor 2	7		positive regulation of transcription by RNA polymerase II			IMP		J:159839 	
MGI:95523	Fgfr2	fibroblast growth factor receptor 2	7		positive regulation of transcription by RNA polymerase II			IMP	MGI:3629660 	J:114396 	
MGI:95524	Fgfr3	fibroblast growth factor receptor 3	5		negative regulation of transcription by RNA polymerase II	happens in long bone epiphyseal plate,regulates Bmp4|happens in long bone epiphyseal plate,regulates Ihh|happens in long bone epiphyseal plate,regulates Pth1r|happens in cartilage,regulates Bmp4|happens in cartilage,regulates Ihh|happens in cartilage,regulates Pth1r		IMP	MGI:1931521 	J:50292 	
MGI:1338762	Fhl2	four and a half LIM domains 2	1		negative regulation of transcription by RNA polymerase II			ISO	Q14192 	J:164563 	
MGI:1338762	Fhl2	four and a half LIM domains 2	1		regulation of transcription by RNA polymerase II	regulates Nr0b1		IDA		J:78371 	
MGI:1913192	Fhl5	four and a half LIM domains 5	4		positive regulation of transcription by RNA polymerase II			IGI	MGI:3056295 MGI:88495 	J:161312 	
MGI:1349421	Figla	folliculogenesis specific basic helix-loop-helix	6		positive regulation of transcription by RNA polymerase II			IDA		J:51735 	
MGI:1341070	Fkbp8	FK506 binding protein 8	8		positive regulation of BMP signaling pathway	regulates a function/process that happens in neural tube		IMP	MGI:3042750 	J:138713 	
MGI:1341070	Fkbp8	FK506 binding protein 8	8		regulation of BMP signaling pathway	regulates a function/process that happens in neural tube		IGI	MGI:95728 	J:138713 	
MGI:2442184	Flcn	folliculin	11		negative regulation of transcription by RNA polymerase II			IBA	PTN001265854 	J:265628 	
MGI:2442184	Flcn	folliculin	11		negative regulation of transcription by RNA polymerase II	regulates UniProtKB:Q99P91,regulates UniProtKB:Q64092		IMP		J:196261 	
MGI:2442184	Flcn	folliculin	11		negative regulation of transcription by RNA polymerase II			ISO	Q8NFG4 	J:164563 	
MGI:2442184	Flcn	folliculin	11		positive regulation of transcription by RNA polymerase II			ISO	Q8NFG4 	J:164563 	
MGI:95554	Fli1	Friend leukemia integration 1	9		positive regulation of transcription by RNA polymerase II	regulates Fli1		IDA		J:124285 	
MGI:95554	Fli1	Friend leukemia integration 1	9		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:95560	Flt3l	FMS-like tyrosine kinase 3 ligand	7		positive regulation of transcription by RNA polymerase II			IDA		J:166692 	
MGI:2444668	Fnip1	folliculin interacting protein 1	11		negative regulation of transcription by RNA polymerase II			ISO	Q8TF40 	J:164563 	
MGI:2683054	Fnip2	folliculin interacting protein 2	3		negative regulation of transcription by RNA polymerase II			ISO	Q9P278 	J:164563 	
MGI:95574	Fos	FBJ osteosarcoma oncogene	12		positive regulation of pri-miRNA transcription by RNA polymerase II			ISO	RGD:2626 	J:155856 	
MGI:95574	Fos	FBJ osteosarcoma oncogene	12		positive regulation of transcription by RNA polymerase II			IMP		J:75813 	
MGI:95574	Fos	FBJ osteosarcoma oncogene	12		positive regulation of transcription by RNA polymerase II	regulates a function/process that happens in fibroblast,regulates Fosl1		IMP		J:42942 	
MGI:95574	Fos	FBJ osteosarcoma oncogene	12		positive regulation of transcription by RNA polymerase II			ISO	P01100 	J:164563 	
MGI:95574	Fos	FBJ osteosarcoma oncogene	12		regulation of transcription by RNA polymerase II			IBA	PTN001156258 	J:265628 	
MGI:95575	Fosb	FBJ osteosarcoma oncogene B	7		positive regulation of transcription by RNA polymerase II			IDA		J:215660 	
MGI:95575	Fosb	FBJ osteosarcoma oncogene B	7		regulation of transcription by RNA polymerase II			IBA	PTN001156258 	J:265628 	
MGI:107179	Fosl1	fos-like antigen 1	19		positive regulation of transcription by RNA polymerase II			ISO	RGD:2627 	J:155856 	
MGI:107179	Fosl1	fos-like antigen 1	19		regulation of transcription by RNA polymerase II			IBA	PTN001156258 	J:265628 	
MGI:102858	Fosl2	fos-like antigen 2	5		positive regulation of transcription by RNA polymerase II			IDA		J:218234 	
MGI:102858	Fosl2	fos-like antigen 2	5		positive regulation of transcription by RNA polymerase II			ISO	P15408 	J:164563 	
MGI:102858	Fosl2	fos-like antigen 2	5		regulation of transcription by RNA polymerase II			IBA	PTN001156258 	J:265628 	
MGI:1347472	Foxa1	forkhead box A1	12		negative regulation of transcription by RNA polymerase II			IMP		J:118897 	
MGI:1347472	Foxa1	forkhead box A1	12		negative regulation of transcription by RNA polymerase II			ISO	P23512 	J:73065 	
MGI:1347472	Foxa1	forkhead box A1	12		positive regulation of transcription by RNA polymerase II	regulates Gcg		IDA		J:53312 	
MGI:1347472	Foxa1	forkhead box A1	12		positive regulation of transcription by RNA polymerase II	regulates Gcg		IGI	MGI:95664 	J:96456 	
MGI:1347472	Foxa1	forkhead box A1	12		positive regulation of transcription by RNA polymerase II			ISO	RGD:2807 	J:155856 	
MGI:1347472	Foxa1	forkhead box A1	12		positive regulation of transcription by RNA polymerase II			ISO	P55317 	J:164563 	
MGI:1347472	Foxa1	forkhead box A1	12		regulation of transcription by RNA polymerase II			IBA	PTN000930906 	J:265628 	
MGI:1347472	Foxa1	forkhead box A1	12		regulation of transcription by RNA polymerase II			IMP	MGI:2653543 	J:104973 	
MGI:1347476	Foxa2	forkhead box A2	2		negative regulation of transcription from RNA polymerase II promoter by glucose	regulates UniProtKB:P14246|regulates UniProtKB:P52792		IDA		J:175106 	
MGI:1347476	Foxa2	forkhead box A2	2		positive regulation of transcription by RNA polymerase II	regulates Lmx1a|regulates Lmx1b|regulates Corin		IDA		J:185583 	
MGI:1347476	Foxa2	forkhead box A2	2		positive regulation of transcription by RNA polymerase II	regulates Wnt7b		IDA		J:77089 	
MGI:1347476	Foxa2	forkhead box A2	2		positive regulation of transcription by RNA polymerase II	regulates a function/process that happens in intestine,regulates Apob		IDA		J:64004 	
MGI:1347476	Foxa2	forkhead box A2	2		positive regulation of transcription by RNA polymerase II	regulates Gcg		IGI	MGI:95664 	J:96456 	
MGI:1347476	Foxa2	forkhead box A2	2		positive regulation of transcription by RNA polymerase II	regulates Afp|regulates Ttr		IMP		J:39656 	
MGI:1347476	Foxa2	forkhead box A2	2		positive regulation of transcription by RNA polymerase II			ISO	RGD:2808 	J:155856 	
MGI:1347476	Foxa2	forkhead box A2	2		positive regulation of transcription by RNA polymerase II			ISO	Q9Y261 	J:164563 	
MGI:1347476	Foxa2	forkhead box A2	2		positive regulation of transcription from RNA polymerase II promoter by glucose	regulates UniProtKB:B2RUS7|regulates UniProtKB:Q61743		IDA		J:175106 	
MGI:1347476	Foxa2	forkhead box A2	2		regulation of transcription by RNA polymerase II			IBA	PTN000930906 	J:265628 	
MGI:1347476	Foxa2	forkhead box A2	2		regulation of transcription by RNA polymerase II			ISO	Q9Y261 	J:164563 	
MGI:1347477	Foxa3	forkhead box A3	7		positive regulation of transcription by RNA polymerase II	regulates a function/process that happens in respiratory system epithelium,regulates a function/process that happens in goblet cell,regulates Agr2		IGI	MGI:1353422 	J:154639 	
MGI:1347477	Foxa3	forkhead box A3	7		positive regulation of transcription by RNA polymerase II			ISO	RGD:2809 	J:155856 	
MGI:1347477	Foxa3	forkhead box A3	7		positive regulation of transcription by RNA polymerase II			ISO	P55318 	J:164563 	
MGI:1347477	Foxa3	forkhead box A3	7		regulation of transcription by RNA polymerase II			IBA	PTN000930906 	J:265628 	
MGI:1347477	Foxa3	forkhead box A3	7		regulation of transcription by RNA polymerase II			IMP		J:134427 	
MGI:1927549	Foxb1	forkhead box B1	9		regulation of transcription by RNA polymerase II			IBA	PTN000930906 	J:265628 	
MGI:1347468	Foxb2	forkhead box B2	19		regulation of transcription by RNA polymerase II			IBA	PTN000930906 	J:265628 	
MGI:1347466	Foxc1	forkhead box C1	13		negative regulation of transcription by RNA polymerase II			IMP		J:240396 	
MGI:1347466	Foxc1	forkhead box C1	13		positive regulation of transcription by RNA polymerase II			IDA		J:140365 	
MGI:1347466	Foxc1	forkhead box C1	13		positive regulation of transcription by RNA polymerase II	regulates Dll4		IDA		J:119144 	
MGI:1347466	Foxc1	forkhead box C1	13		positive regulation of transcription by RNA polymerase II			IMP		J:131323 J:221866 J:240396 	
MGI:1347466	Foxc1	forkhead box C1	13		positive regulation of transcription by RNA polymerase II			ISO	Q12948 	J:164563 	
MGI:1347466	Foxc1	forkhead box C1	13		regulation of transcription by RNA polymerase II			IBA	PTN000930906 	J:265628 	
MGI:1347481	Foxc2	forkhead box C2	8		negative regulation of transcription by RNA polymerase II			IDA		J:140365 	
MGI:1347481	Foxc2	forkhead box C2	8		positive regulation of transcription by RNA polymerase II	regulates Dll4		IDA		J:119144 	
MGI:1347481	Foxc2	forkhead box C2	8		positive regulation of transcription by RNA polymerase II			IDA		J:140365 	
MGI:1347481	Foxc2	forkhead box C2	8		positive regulation of transcription by RNA polymerase II			IMP		J:131323 	
MGI:1347481	Foxc2	forkhead box C2	8		positive regulation of transcription by RNA polymerase II			ISO	Q99958 	J:164563 	
MGI:1347481	Foxc2	forkhead box C2	8		regulation of transcription by RNA polymerase II			IBA	PTN000930906 	J:265628 	
MGI:1347463	Foxd1	forkhead box D1	13		positive regulation of BMP signaling pathway			IMP		J:95358 	
MGI:1347463	Foxd1	forkhead box D1	13		positive regulation of transcription by RNA polymerase II	regulates Pgf		IDA		J:85564 	
MGI:1347463	Foxd1	forkhead box D1	13		regulation of transcription by RNA polymerase II			IBA	PTN000930906 	J:265628 	
MGI:1347471	Foxd2	forkhead box D2	4		positive regulation of transcription by RNA polymerase II			ISO	O60548 	J:164563 	
MGI:1347471	Foxd2	forkhead box D2	4		regulation of transcription by RNA polymerase II			IBA	PTN000930906 	J:265628 	
MGI:1347473	Foxd3	forkhead box D3	4		negative regulation of transcription by RNA polymerase II			IDA		J:34243 	
MGI:1347473	Foxd3	forkhead box D3	4		negative regulation of transcription by RNA polymerase II			ISO	Q9UJU5 	J:164563 	
MGI:1347473	Foxd3	forkhead box D3	4		positive regulation of transcription by RNA polymerase II			ISO	Q9UJU5 	J:164563 	
MGI:1347473	Foxd3	forkhead box D3	4		regulation of transcription by RNA polymerase II			IBA	PTN000930906 	J:265628 	
MGI:1347467	Foxd4	forkhead box D4	19		regulation of transcription by RNA polymerase II			IBA	PTN000930906 	J:265628 	
MGI:1353500	Foxe1	forkhead box E1	4		negative regulation of transcription by RNA polymerase II			ISO	O08771 	J:41061 	
MGI:1353500	Foxe1	forkhead box E1	4		regulation of transcription by RNA polymerase II			IBA	PTN000930906 	J:265628 	
MGI:1353500	Foxe1	forkhead box E1	4		regulation of transcription by RNA polymerase II			ISO	O00358 	J:164563 	
MGI:1353569	Foxe3	forkhead box E3	4		regulation of transcription by RNA polymerase II			IBA	PTN000930906 	J:265628 	
MGI:1347470	Foxf1	forkhead box F1	8		negative regulation of transcription by RNA polymerase II	regulates Irx3|regulates Vcam1		IMP	MGI:1929432 	J:66591 	
MGI:1347470	Foxf1	forkhead box F1	8		negative regulation of transcription by RNA polymerase II	regulates Cxcl12		IMP	MGI:2179135 	J:154288 	
MGI:1347470	Foxf1	forkhead box F1	8		positive regulation of transcription by RNA polymerase II			IDA		J:29132 J:45679 	
MGI:1347470	Foxf1	forkhead box F1	8		positive regulation of transcription by RNA polymerase II	regulates Itgb3		IDA		J:121370 	
MGI:1347470	Foxf1	forkhead box F1	8		positive regulation of transcription by RNA polymerase II	regulates Itgb3		IMP	MGI:2179135 	J:121370 	
MGI:1347470	Foxf1	forkhead box F1	8		positive regulation of transcription by RNA polymerase II			ISO	Q12946 	J:164563 	
MGI:1347470	Foxf1	forkhead box F1	8		regulation of transcription by RNA polymerase II			IBA	PTN000215836 Q12946 Q12947 	J:265628 	
MGI:1347479	Foxf2	forkhead box F2	13		positive regulation of transcription by RNA polymerase II			ISO	Q12947 	J:31458 J:164563 	
MGI:1347479	Foxf2	forkhead box F2	13		regulation of transcription by RNA polymerase II			IBA	PTN000215836 Q12946 Q12947 	J:265628 	
MGI:1347464	Foxg1	forkhead box G1	12		negative regulation of transcription by RNA polymerase II			IDA		J:103764 	
MGI:1347465	Foxh1	forkhead box H1	15		negative regulation of transcription by RNA polymerase II	regulates Mixl1		IGI	MGI:95841 	J:123041 	
MGI:1347465	Foxh1	forkhead box H1	15		negative regulation of transcription by RNA polymerase II	regulates transcription of Mef2b		IMP		J:93034 	
MGI:1347465	Foxh1	forkhead box H1	15		positive regulation of transcription by RNA polymerase II			IDA		J:51700 J:52223 	
MGI:1347465	Foxh1	forkhead box H1	15		positive regulation of transcription by RNA polymerase II	regulates transcription of Mef2c,is a part of transforming growth factor beta receptor signaling pathway		IMP		J:93034 	
