MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1201414	Cer1	cerberus 1, DAN family BMP antagonist	4		sequestering of BMP in extracellular matrix			IBA	PTN000392278 	J:265628 	
MGI:1201414	Cer1	cerberus 1, DAN family BMP antagonist	4		sequestering of BMP in extracellular matrix			IDA		J:62082 	
MGI:1201414	Cer1	cerberus 1, DAN family BMP antagonist	4		sequestering of BMP in extracellular matrix			ISO	O95813 	J:164563 	
MGI:2136690	Cers1	ceramide synthase 1	8		cellular response to dithiothreitol			ISO	P27544 	J:164563 	
MGI:2136690	Cers1	ceramide synthase 1	8		cellular response to drug			ISO	P27544 	J:164563 	
MGI:2136690	Cers1	ceramide synthase 1	8		cellular response to mycotoxin			ISO	P27544 	J:164563 	
MGI:88385	Cfh	complement component factor h	1		cellular response to lipopolysaccharide			IGI		J:156611 	
MGI:101757	Cfl1	cofilin 1, non-muscle	19		cellular response to epidermal growth factor stimulus			ISO	RGD:69285 	J:155856 	
MGI:101757	Cfl1	cofilin 1, non-muscle	19		cellular response to hydrogen peroxide			ISO	RGD:69285 	J:155856 	
MGI:101757	Cfl1	cofilin 1, non-muscle	19		cellular response to insulin-like growth factor stimulus			ISO	RGD:69285 	J:155856 	
MGI:101757	Cfl1	cofilin 1, non-muscle	19		cellular response to interleukin-1			ISO	RGD:69285 	J:155856 	
MGI:101757	Cfl1	cofilin 1, non-muscle	19		cellular response to interleukin-6			ISO	RGD:69285 	J:155856 	
MGI:101757	Cfl1	cofilin 1, non-muscle	19		cellular response to tumor necrosis factor			ISO	RGD:69285 	J:155856 	
MGI:1336166	Cflar	CASP8 and FADD-like apoptosis regulator	1		cellular response to nitric oxide			ISO	RGD:620847 	J:155856 	
MGI:1336166	Cflar	CASP8 and FADD-like apoptosis regulator	1		negative regulation of cellular response to transforming growth factor beta stimulus			ISO	RGD:620847 	J:155856 	
MGI:88388	Cftr	cystic fibrosis transmembrane conductance regulator	6		cellular response to cAMP			IDA		J:185780 	
MGI:88388	Cftr	cystic fibrosis transmembrane conductance regulator	6		cellular response to forskolin			ISO	P13569 	J:164563 	
MGI:88388	Cftr	cystic fibrosis transmembrane conductance regulator	6		positive regulation of insulin secretion involved in cellular response to glucose stimulus	happens in type B pancreatic cell		IMP		J:221546 	
MGI:88388	Cftr	cystic fibrosis transmembrane conductance regulator	6		positive regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	P13569 	J:164563 	
MGI:88390	Cga	glycoprotein hormones, alpha subunit	4		cellular response to hormone stimulus			IMP	MGI:1857152 	J:51465 	
MGI:2442261	Cgas	cyclic GMP-AMP synthase	9		cellular response to exogenous dsRNA			IBA	PTN002579681 	J:265628 	
MGI:2442261	Cgas	cyclic GMP-AMP synthase	9		cellular response to exogenous dsRNA			IDA		J:241001 J:241014 J:243386 	
MGI:2442261	Cgas	cyclic GMP-AMP synthase	9		cellular response to exogenous dsRNA			IMP		J:196208 	
MGI:2442261	Cgas	cyclic GMP-AMP synthase	9		cellular response to exogenous dsRNA			ISO	Q8N884 	J:164563 	
MGI:1333869	Ch25h	cholesterol 25-hydroxylase	19		B cell chemotaxis			IMP		J:188276 	
MGI:1261428	Chchd2	coiled-coil-helix-coiled-coil-helix domain containing 2	5		regulation of cellular response to hypoxia			ISO	Q9Y6H1 	J:164563 	
MGI:1919420	Chchd4	coiled-coil-helix-coiled-coil-helix domain containing 4	6		cellular response to leukemia inhibitory factor			IEP		J:163558 	
MGI:1919420	Chchd4	coiled-coil-helix-coiled-coil-helix domain containing 4	6		cellular response to oxidative stress			IDA		J:201969 	
MGI:1918639	Chd6	chromodomain helicase DNA binding protein 6	2		positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress			ISO	Q8TD26 	J:164563 	
MGI:88394	Chga	chromogranin A	12		mast cell chemotaxis			ISO	P10645 	J:164563 	
MGI:1924209	Chmp5	charged multivesicular body protein 5	4		cellular response to lipopolysaccharide			ISO	Q9NZZ3 	J:164563 	
MGI:1924209	Chmp5	charged multivesicular body protein 5	4		cellular response to muramyl dipeptide			ISO	Q9NZZ3 	J:164563 	
MGI:1917511	Chp2	calcineurin-like EF hand protein 2	7		cellular response to calcium ion			ISO	O43745 	J:164563 	
MGI:1313268	Chrd	chordin	16		BMP signaling pathway involved in spinal cord dorsal/ventral patterning			ISO	Q9H2X0 	J:164563 	
MGI:1313268	Chrd	chordin	16		negative regulation of BMP signaling pathway			IDA		J:98069 J:157031 	
MGI:1313268	Chrd	chordin	16		negative regulation of BMP signaling pathway			ISO	Q9H2X0 	J:164563 	
MGI:1933172	Chrdl1	chordin-like 1	X		negative regulation of BMP signaling pathway			IDA		J:197419 	
MGI:1916371	Chrdl2	chordin-like 2	7		negative regulation of BMP signaling pathway			IDA		J:87049 	
MGI:88396	Chrm1	cholinergic receptor, muscarinic 1, CNS	19		adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway			IBA	PTN001207082 	J:265628 	
MGI:88396	Chrm1	cholinergic receptor, muscarinic 1, CNS	19		G protein-coupled acetylcholine receptor signaling pathway			ISO	RGD:2342 	J:155856 	
MGI:88396	Chrm1	cholinergic receptor, muscarinic 1, CNS	19		G protein-coupled serotonin receptor signaling pathway			IBA	A0A0B4KFU6 MGI:109323 MGI:96273 MGI:96274 MGI:96276 MGI:96281 MGI:96284 O46635 P08908 P28221 P28222 P28223 P28335 P28566 P30939 P41595 P47898 PTN000664111 Q13639 Q50DZ8 RGD:2845 RGD:2846 RGD:2848 RGD:2850 RGD:2851 RGD:61800 RGD:62044 RGD:62388 RGD:71034 	J:265628 	
MGI:88397	Chrm2	cholinergic receptor, muscarinic 2, cardiac	6		adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway			IBA	PTN001207082 	J:265628 	
MGI:88397	Chrm2	cholinergic receptor, muscarinic 2, cardiac	6		G protein-coupled acetylcholine receptor signaling pathway			IMP	MGI:2155543 	J:53061 	
MGI:88397	Chrm2	cholinergic receptor, muscarinic 2, cardiac	6		G protein-coupled acetylcholine receptor signaling pathway			ISO	P08172 	J:164563 	
MGI:88398	Chrm3	cholinergic receptor, muscarinic 3, cardiac	13		adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway			IBA	PTN001207082 	J:265628 	
MGI:88398	Chrm3	cholinergic receptor, muscarinic 3, cardiac	13		G protein-coupled acetylcholine receptor signaling pathway			ISO	RGD:2343 	J:155856 	
MGI:88399	Chrm4	cholinergic receptor, muscarinic 4	2		adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway			IBA	PTN001207082 	J:265628 	
MGI:88399	Chrm4	cholinergic receptor, muscarinic 4	2		adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway			IDA		J:12853 	
MGI:109248	Chrm5	cholinergic receptor, muscarinic 5	2		adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway			IBA	PTN001207082 	J:265628 	
MGI:87887	Chrna3	cholinergic receptor, nicotinic, alpha polypeptide 3	9		acetylcholine receptor signaling pathway			ISO	RGD:2345 	J:155856 	
MGI:87888	Chrna4	cholinergic receptor, nicotinic, alpha polypeptide 4	2		acetylcholine receptor signaling pathway			IDA		J:225865 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		acetylcholine receptor signaling pathway			ISO	RGD:2348 	J:155856 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		acetylcholine receptor signaling pathway			IDA		J:225865 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		acetylcholine receptor signaling pathway			ISO	RGD:2350 	J:155856 	
MGI:1927166	Chst11	carbohydrate sulfotransferase 11	10		negative regulation of transforming growth factor beta receptor signaling pathway	regulates a function/process that happens in cartilage		IMP	MGI:3768254 	J:128547 	
MGI:99484	Chuk	conserved helix-loop-helix ubiquitous kinase	19		cellular response to cadmium ion			ISO	O15111 	J:164563 	
MGI:99484	Chuk	conserved helix-loop-helix ubiquitous kinase	19		cellular response to reactive oxygen species			ISO	O15111 	J:164563 	
MGI:99484	Chuk	conserved helix-loop-helix ubiquitous kinase	19		cellular response to tumor necrosis factor			ISO	O15111 	J:164563 	
MGI:99484	Chuk	conserved helix-loop-helix ubiquitous kinase	19		tumor necrosis factor-mediated signaling pathway			IBA	PTN000540281 	J:265628 	
MGI:1344418	Cib1	calcium and integrin binding 1 (calmyrin)	7		cellular response to growth factor stimulus			IDA		J:141569 J:181770 	
MGI:1344418	Cib1	calcium and integrin binding 1 (calmyrin)	7		cellular response to nerve growth factor stimulus			ISO	Q99828 	J:164563 	
MGI:1344418	Cib1	calcium and integrin binding 1 (calmyrin)	7		cellular response to tumor necrosis factor			ISO	Q99828 	J:164563 	
MGI:1344418	Cib1	calcium and integrin binding 1 (calmyrin)	7		thrombopoietin-mediated signaling pathway			IMP		J:181770 	
MGI:1929293	Cib2	calcium and integrin binding family member 2	9		cellular response to ATP			ISO	O75838 	J:164563 	
MGI:1270845	Cidea	cell death-inducing DNA fragmentation factor, alpha subunit-like effector A	18		negative regulation of transforming growth factor beta receptor signaling pathway			IDA		J:129083 	
MGI:2444507	Cilp	cartilage intermediate layer protein, nucleotide pyrophosphohydrolase	9		cellular response to transforming growth factor beta stimulus			ISO	O75339 	J:164563 	
MGI:108023	Cited1	Cbp/p300-interacting transactivator with Glu/Asp-rich carboxy-terminal domain 1	X		transforming growth factor beta receptor signaling pathway			ISO	Q99966 	J:164563 	
MGI:1306784	Cited2	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2	10		negative regulation of transcription from RNA polymerase II promoter in response to hypoxia			ISO	Q99967 	J:164563 	
MGI:1306784	Cited2	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2	10		positive regulation of transforming growth factor beta receptor signaling pathway			IDA		J:114818 	
MGI:1306784	Cited2	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2	10		transforming growth factor beta receptor signaling pathway			IDA		J:114818 	
MGI:1922708	Cklf	chemokine-like factor	8		leukocyte chemotaxis			ISO	RGD:620708 	J:155856 	
MGI:1922708	Cklf	chemokine-like factor	8		lymphocyte chemotaxis			ISO	Q9UBR5 	J:164563 	
MGI:1922708	Cklf	chemokine-like factor	8		macrophage chemotaxis			ISO	Q9UBR5 	J:164563 	
MGI:1922708	Cklf	chemokine-like factor	8		neutrophil chemotaxis			ISO	RGD:620708 	J:155856 	
MGI:1922708	Cklf	chemokine-like factor	8		neutrophil chemotaxis			ISO	Q9UBR5 	J:164563 	
MGI:88414	ckr	chakragati	16		negative regulation of dopamine receptor signaling pathway	regulates a function/process that happens in corpus striatum		IGI	MGI:94924 	J:10932 	
MGI:1276112	Cldn5	claudin 5	16		transforming growth factor beta receptor signaling pathway			ISO	O00501 	J:164563 	
MGI:1929209	Cldn18	claudin 18	9		TNFSF11-mediated signaling pathway			IMP	MGI:5007067 	J:196719 	
MGI:107472	Clgn	calmegin	8		endoplasmic reticulum unfolded protein response			IBA	PTN000117401 	J:265628 	
MGI:1352754	Clic4	chloride intracellular channel 4 (mitochondrial)	4		cellular response to calcium ion			ISO	Q9Y696 	J:164563 	
MGI:107537	Cln3	ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)	7		regulation of cellular response to osmotic stress			ISO	Q13286 	J:164563 	
MGI:99698	Clock	circadian locomotor output cycles kaput	5		negative regulation of glucocorticoid receptor signaling pathway			IDA		J:209461 	
MGI:1926234	Cltrn	collectrin, amino acid transport regulator	X		positive regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	Q9HBJ8 	J:164563 	
MGI:88423	Clu	clusterin	14		negative regulation of cellular response to thapsigargin			ISO	P10909 	J:164563 	
MGI:88423	Clu	clusterin	14		negative regulation of cellular response to tunicamycin			ISO	P10909 	J:164563 	
MGI:109603	Cmklr1	chemokine-like receptor 1	5		positive regulation of macrophage chemotaxis			IBA	PTN000659390 	J:265628 	
MGI:109603	Cmklr1	chemokine-like receptor 1	5		positive regulation of macrophage chemotaxis			ISO	Q99788 	J:164563 	
MGI:99830	Cmpk2	cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial	12		cellular response to lipopolysaccharide			IDA		J:25529 	
MGI:1341171	Cnmd	chondromodulin	14		negative regulation of vascular endothelial growth factor receptor signaling pathway			IBA	PTN000362559 	J:265628 	
MGI:1341171	Cnmd	chondromodulin	14		negative regulation of vascular endothelial growth factor receptor signaling pathway			IMP	MGI:2448465 	J:115162 	
MGI:2442402	Cnot1	CCR4-NOT transcription complex, subunit 1	8		negative regulation of intracellular estrogen receptor signaling pathway			ISO	A5YKK6 	J:164563 	
MGI:1919318	Cnot2	CCR4-NOT transcription complex, subunit 2	10		negative regulation of intracellular estrogen receptor signaling pathway			ISO	Q9NZN8 	J:164563 	
MGI:1298230	Cnot7	CCR4-NOT transcription complex, subunit 7	8		negative regulation of type I interferon-mediated signaling pathway			ISO	Q9UIV1 	J:164563 	
MGI:1928902	Cnot9	CCR4-NOT transcription complex, subunit 9	1		cytokine-mediated signaling pathway			IDA		J:67142 	
MGI:1928902	Cnot9	CCR4-NOT transcription complex, subunit 9	1		negative regulation of intracellular estrogen receptor signaling pathway			ISO	Q92600 	J:164563 	
MGI:104650	Cnr2	cannabinoid receptor 2 (macrophage)	4		leukocyte chemotaxis			IDA		J:219661 	
MGI:88439	Cntf	ciliary neurotrophic factor	19		ciliary neurotrophic factor-mediated signaling pathway			IBA	PTN001432742 	J:265628 	
MGI:88439	Cntf	ciliary neurotrophic factor	19		ciliary neurotrophic factor-mediated signaling pathway			ISO	P26441 	J:164563 	
MGI:99605	Cntfr	ciliary neurotrophic factor receptor	4		ciliary neurotrophic factor-mediated signaling pathway	happens in dorsal root ganglion,happens in neuron|happens in brain,happens in neuron		IGI	MGI:88439 	J:29357 	
MGI:99605	Cntfr	ciliary neurotrophic factor receptor	4		ciliary neurotrophic factor-mediated signaling pathway			ISO	P26992 	J:164563 	
MGI:88467	Col1a1	collagen, type I, alpha 1	11		cellular response to amino acid stimulus			IDA		J:164409 	
MGI:88468	Col1a2	collagen, type I, alpha 2	6		cellular response to amino acid stimulus	happens in liver		IDA		J:164409 	
MGI:88468	Col1a2	collagen, type I, alpha 2	6		transforming growth factor beta receptor signaling pathway			ISO	P08123 	J:164563 	
MGI:88452	Col2a1	collagen, type II, alpha 1	15		cellular response to BMP stimulus			IDA		J:164076 	
MGI:88453	Col3a1	collagen, type III, alpha 1	1		cellular response to amino acid stimulus	happens in liver		IDA		J:164409 	
MGI:88453	Col3a1	collagen, type III, alpha 1	1		transforming growth factor beta receptor signaling pathway			ISO	P02461 	J:164563 	
MGI:88454	Col4a1	collagen, type IV, alpha 1	8		cellular response to amino acid stimulus	happens in liver		IDA		J:164409 	
MGI:2152695	Col4a6	collagen, type IV, alpha 6	X		cellular response to amino acid stimulus	happens in liver		IDA		J:164409 	
MGI:88458	Col5a2	collagen, type V, alpha 2	1		cellular response to amino acid stimulus	happens in liver		IDA		J:164409 	
MGI:88459	Col6a1	collagen, type VI, alpha 1	10		cellular response to amino acid stimulus	happens in liver		IDA		J:164409 	
MGI:1095396	Col16a1	collagen, type XVI, alpha 1	4		cellular response to amino acid stimulus	happens in liver		IDA		J:164409 	
MGI:109474	Commd1	COMM domain containing 1	11		negative regulation of hypoxia-inducible factor-1alpha signaling pathway			IMP	MGI:3714157 	J:122208 	
MGI:1914197	Commd7	COMM domain containing 7	2		tumor necrosis factor-mediated signaling pathway			IBA	PTN001262467 	J:265628 	
MGI:1914197	Commd7	COMM domain containing 7	2		tumor necrosis factor-mediated signaling pathway			ISO	Q86VX2 	J:164563 	
MGI:88469	Comp	cartilage oligomeric matrix protein	8		BMP signaling pathway			IMP		J:183590 	
MGI:1349415	Cops5	COP9 signalosome subunit 5	1		regulation of IRE1-mediated unfolded protein response			ISO	Q92905 	J:164563 	
MGI:107207	Coq7	demethyl-Q 7	7		cellular response to oxidative stress			IMP	MGI:2157003 	J:142006 	
MGI:1345961	Coro1a	coronin, actin binding protein 1A	7		cellular response to interleukin-4			IDA		J:62630 	
MGI:1345961	Coro1a	coronin, actin binding protein 1A	7		leukocyte chemotaxis	results in the movement of epithelial cell of pancreas		IMP	MGI:3664599 	J:111593 	
MGI:1345961	Coro1a	coronin, actin binding protein 1A	7		nerve growth factor signaling pathway	happens in sympathetic neuron		IGI	MGI:97321 MGI:97383 	J:207835 	
MGI:1345963	Coro1b	coronin, actin binding protein 1B	19		cellular response to platelet-derived growth factor stimulus			ISO	RGD:2382 	J:155856 	
MGI:1345963	Coro1b	coronin, actin binding protein 1B	19		cellular response to platelet-derived growth factor stimulus			ISO	Q9BR76 	J:164563 	
MGI:1345963	Coro1b	coronin, actin binding protein 1B	19		endothelial cell chemotaxis			ISO	Q9BR76 	J:164563 	
MGI:1345963	Coro1b	coronin, actin binding protein 1B	19		negative regulation of smooth muscle cell chemotaxis			ISO	Q9BR76 	J:164563 	
MGI:1345963	Coro1b	coronin, actin binding protein 1B	19		negative regulation of smooth muscle cell chemotaxis			ISO	RGD:2382 	J:155856 	
MGI:108442	Cpeb1	cytoplasmic polyadenylation element binding protein 1	7		cellular response to amino acid stimulus			IDA		J:202586 	
MGI:108442	Cpeb1	cytoplasmic polyadenylation element binding protein 1	7		cellular response to hypoxia			IDA		J:204958 	
MGI:108442	Cpeb1	cytoplasmic polyadenylation element binding protein 1	7		cellular response to hypoxia			ISO	Q9BZB8 	J:164563 	
MGI:108442	Cpeb1	cytoplasmic polyadenylation element binding protein 1	7		cellular response to insulin stimulus			ISO	Q9BZB8 	J:164563 	
MGI:2442640	Cpeb2	cytoplasmic polyadenylation element binding protein 2	5		cellular response to arsenic-containing substance			IDA		J:181762 	
MGI:2442640	Cpeb2	cytoplasmic polyadenylation element binding protein 2	5		cellular response to hypoxia			IDA		J:204958 	
MGI:2442640	Cpeb2	cytoplasmic polyadenylation element binding protein 2	5		cellular response to hypoxia			ISO	Q7Z5Q1 	J:164563 	
MGI:2442640	Cpeb2	cytoplasmic polyadenylation element binding protein 2	5		cellular response to insulin stimulus			ISO	Q7Z5Q1 	J:164563 	
MGI:2442640	Cpeb2	cytoplasmic polyadenylation element binding protein 2	5		cellular response to oxidative stress			IDA		J:181762 	
MGI:2443075	Cpeb3	cytoplasmic polyadenylation element binding protein 3	19		cellular response to amino acid stimulus			IDA		J:119665 J:178916 J:186714 J:202586 	
MGI:2443075	Cpeb3	cytoplasmic polyadenylation element binding protein 3	19		cellular response to amino acid stimulus			ISO	Q8NE35 	J:164563 	
MGI:1914829	Cpeb4	cytoplasmic polyadenylation element binding protein 4	11		cellular response to amino acid stimulus			IDA		J:202586 	
MGI:1914829	Cpeb4	cytoplasmic polyadenylation element binding protein 4	11		cellular response to amino acid stimulus			ISO	RGD:1311931 	J:155856 	
MGI:1914829	Cpeb4	cytoplasmic polyadenylation element binding protein 4	11		cellular response to decreased oxygen levels			ISO	RGD:1311931 	J:155856 	
MGI:2386621	Cpne1	copine I	2		cellular response to calcium ion			IBA	PTN000091987 	J:265628 	
MGI:2386621	Cpne1	copine I	2		cellular response to calcium ion			ISO	Q99829 	J:164563 	
MGI:2386621	Cpne1	copine I	2		positive regulation of tumor necrosis factor-mediated signaling pathway			IBA	PTN002586632 	J:265628 	
MGI:2386621	Cpne1	copine I	2		positive regulation of tumor necrosis factor-mediated signaling pathway			ISO	Q99829 	J:164563 	
MGI:2387578	Cpne2	copine II	8		cellular response to calcium ion			IBA	PTN000091987 	J:265628 	
MGI:2387578	Cpne2	copine II	8		cellular response to calcium ion			IMP		J:220509 	
MGI:1917818	Cpne3	copine III	4		cellular response to calcium ion			IBA	PTN000091987 	J:265628 	
MGI:1917818	Cpne3	copine III	4		cellular response to calcium ion			ISO	O75131 	J:164563 	
MGI:1917818	Cpne3	copine III	4		cellular response to growth factor stimulus			ISO	O75131 	J:164563 	
MGI:1921270	Cpne4	copine IV	9		cellular response to calcium ion			IBA	PTN000091987 	J:265628 	
MGI:2385908	Cpne5	copine V	17		cellular response to calcium ion			IBA	PTN000091987 	J:265628 	
MGI:1334445	Cpne6	copine VI	14		cellular response to calcium ion			IBA	PTN000091987 	J:265628 	
MGI:1334445	Cpne6	copine VI	14		cellular response to calcium ion			IMP		J:220509 	
MGI:2142747	Cpne7	copine VII	8		cellular response to calcium ion			IBA	PTN000091987 	J:265628 	
MGI:2142747	Cpne7	copine VII	8		cellular response to calcium ion			ISO	Q9UBL6 	J:164563 	
MGI:1914121	Cpne8	copine VIII	15		cellular response to calcium ion			IBA	PTN000091987 	J:265628 	
MGI:2443052	Cpne9	copine family member IX	6		cellular response to calcium ion			IBA	PTN000091987 	J:265628 	
MGI:891996	Cps1	carbamoyl-phosphate synthetase 1	1		cellular response to ammonia			ISO	P31327 	J:164563 	
MGI:88513	Cr1l	complement component (3b/4b) receptor 1-like	1		cellular response to hypoxia			IDA		J:163254 	
MGI:88489	Cr2	complement receptor 2	1		cellular response to lipopolysaccharide	uses Cfh		IGI		J:156611 	
MGI:2679260	Crb2	crumbs family member 2	2		positive regulation of BMP signaling pathway	regulates UniProtKB:P21275		IMP		J:177837 	
MGI:88494	Creb1	cAMP responsive element binding protein 1	1		cellular response to growth factor stimulus			IDA		J:166020 	
MGI:88494	Creb1	cAMP responsive element binding protein 1	1		cellular response to hepatocyte growth factor stimulus			IDA		J:166840 	
MGI:88494	Creb1	cAMP responsive element binding protein 1	1		cellular response to leukemia inhibitory factor			IEP		J:163558 	
MGI:88494	Creb1	cAMP responsive element binding protein 1	1		cellular response to retinoic acid			IMP		J:165661 	
MGI:88494	Creb1	cAMP responsive element binding protein 1	1		cellular response to zinc ion			IDA		J:197394 	
MGI:88494	Creb1	cAMP responsive element binding protein 1	1		transforming growth factor beta receptor signaling pathway			ISO	RGD:620218 	J:155856 	
MGI:99946	Creb3	cAMP responsive element binding protein 3	4		endoplasmic reticulum unfolded protein response			IEA	IPR029808 	J:72247 	
MGI:99946	Creb3	cAMP responsive element binding protein 3	4		positive regulation of monocyte chemotaxis			ISO	O43889 	J:164563 	
MGI:99946	Creb3	cAMP responsive element binding protein 3	4		positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response			ISO	O43889 	J:164563 	
MGI:1347062	Creb3l1	cAMP responsive element binding protein 3-like 1	2		endoplasmic reticulum unfolded protein response			IDA		J:158242 	
MGI:1347062	Creb3l1	cAMP responsive element binding protein 3-like 1	2		negative regulation of fibroblast growth factor receptor signaling pathway			ISO	Q96BA8 	J:164563 	
MGI:2442695	Creb3l2	cAMP responsive element binding protein 3-like 2	6		endoplasmic reticulum unfolded protein response			IEA	IPR029804 	J:72247 	
MGI:2384786	Creb3l3	cAMP responsive element binding protein 3-like 3	10		endoplasmic reticulum unfolded protein response			IEA	IPR029806 	J:72247 	
MGI:1916603	Creb3l4	cAMP responsive element binding protein 3-like 4	3		endoplasmic reticulum unfolded protein response			IEA	IPR029807 	J:72247 	
MGI:1098280	Crebbp	CREB binding protein	16		cellular response to hepatocyte growth factor stimulus			IDA		J:166840 	
MGI:1098280	Crebbp	CREB binding protein	16		positive regulation of transforming growth factor beta receptor signaling pathway			ISO	Q92793 	J:164563 	
MGI:1924378	Crebrf	CREB3 regulatory factor	17		negative regulation of endoplasmic reticulum unfolded protein response			ISO	Q8IUR6 	J:164563 	
MGI:1924378	Crebrf	CREB3 regulatory factor	17		negative regulation of glucocorticoid mediated signaling pathway			IDA		J:192857 	
MGI:1924378	Crebrf	CREB3 regulatory factor	17		negative regulation of glucocorticoid mediated signaling pathway			IMP		J:192857 	
MGI:1924378	Crebrf	CREB3 regulatory factor	17		positive regulation of prolactin signaling pathway			IMP		J:192857 	
MGI:88496	Crh	corticotropin releasing hormone	3		cellular response to cocaine			ISO	RGD:620505 	J:155856 	
MGI:88496	Crh	corticotropin releasing hormone	3		hormone-mediated apoptotic signaling pathway			ISO	RGD:620505 	J:155856 	
MGI:88496	Crh	corticotropin releasing hormone	3		positive regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	RGD:620505 	J:155856 	
MGI:88497	Crhbp	corticotropin releasing hormone binding protein	13		cellular response to calcium ion			IDA		J:182394 	
MGI:88497	Crhbp	corticotropin releasing hormone binding protein	13		cellular response to cAMP			IDA		J:182394 	
MGI:88497	Crhbp	corticotropin releasing hormone binding protein	13		cellular response to cocaine			ISO	RGD:2403 	J:155856 	
MGI:88497	Crhbp	corticotropin releasing hormone binding protein	13		cellular response to drug			IDA		J:182394 	
MGI:88497	Crhbp	corticotropin releasing hormone binding protein	13		cellular response to estradiol stimulus			IDA		J:182399 	
MGI:88497	Crhbp	corticotropin releasing hormone binding protein	13		cellular response to estradiol stimulus			ISO	RGD:2403 	J:155856 	
MGI:88497	Crhbp	corticotropin releasing hormone binding protein	13		cellular response to estradiol stimulus			ISO	P24387 	J:164563 	
MGI:88497	Crhbp	corticotropin releasing hormone binding protein	13		cellular response to estrogen stimulus			ISO	RGD:2403 	J:155856 	
MGI:88497	Crhbp	corticotropin releasing hormone binding protein	13		cellular response to estrogen stimulus			ISO	P24387 	J:164563 	
MGI:88497	Crhbp	corticotropin releasing hormone binding protein	13		cellular response to gonadotropin-releasing hormone	happens in cerebellar cortex		IDA		J:182394 	
MGI:88497	Crhbp	corticotropin releasing hormone binding protein	13		cellular response to potassium ion			ISO	P24387 	J:164563 	
MGI:88497	Crhbp	corticotropin releasing hormone binding protein	13		cellular response to tumor necrosis factor			ISO	P24387 	J:164563 	
MGI:88497	Crhbp	corticotropin releasing hormone binding protein	13		hormone-mediated signaling pathway			IBA	PTN000031419 	J:265628 	
MGI:88497	Crhbp	corticotropin releasing hormone binding protein	13		hormone-mediated signaling pathway			ISO	P24387 	J:164563 	
MGI:88498	Crhr1	corticotropin releasing hormone receptor 1	11		cellular response to corticotropin-releasing hormone stimulus			IBA	MGI:88498 MGI:894312 P34998 PTN002280221 	J:265628 	
MGI:88498	Crhr1	corticotropin releasing hormone receptor 1	11		cellular response to corticotropin-releasing hormone stimulus			IMP		J:48280 	
MGI:88498	Crhr1	corticotropin releasing hormone receptor 1	11		cellular response to corticotropin-releasing hormone stimulus			ISO	P34998 	J:164563 	
MGI:894312	Crhr2	corticotropin releasing hormone receptor 2	6		negative regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	RGD:70547 	J:155856 	
MGI:88501	Crip1	cysteine-rich protein 1 (intestinal)	12		cellular response to antibiotic			ISO	P50238 	J:164563 	
MGI:88501	Crip1	cysteine-rich protein 1 (intestinal)	12		cellular response to antibiotic			ISS	P50238 	J:182477 	
MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	11		cell chemotaxis			IGI	MGI:104686 	J:220382 	
MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	11		cellular response to endothelin			ISO	RGD:2405 	J:155856 	
MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	11		cellular response to insulin-like growth factor stimulus			ISO	RGD:2405 	J:155856 	
MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	11		cellular response to nerve growth factor stimulus			ISO	RGD:2405 	J:155856 	
MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	11		cellular response to nitric oxide			ISO	RGD:2405 	J:155856 	
MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	11		cellular response to transforming growth factor beta stimulus			ISO	RGD:2405 	J:155856 	
MGI:104686	Crkl	v-crk avian sarcoma virus CT10 oncogene homolog-like	16		acetylcholine receptor signaling pathway			IGI	MGI:1924574 MGI:700014 	J:235913 	
